Dataset,Package,File,Number of alerts
upstream-repos,openjdk-20,No file,0
upstream-repos,openjdk-21,No file,0
upstream-repos,openjdk-22,No file,0
upstream-repos,openjdk-23,No file,0
upstream-repos,openjdk-24,No file,0
upstream-repos,openmpi,No file,0
upstream-repos,openpmix,No file,0
upstream-repos,openscap,D:\bandit\upstream-repos\openscap\utils\oscap_docker_python\oscap_docker_util.py,1
upstream-repos,opensearch-2,D:\packj\upstream-repos_python_3\opensearch-2\dev-tools\prepare_release_update_documentation.py,1
upstream-repos,openssl,No file,0
upstream-repos,openvpn,No file,0
upstream-repos,osv-scanner,No file,0
upstream-repos,patroni,D:\bandit\upstream-repos\patroni\.github\workflows\install_deps.py,1
upstream-repos,pcre2,No file,0
upstream-repos,percona-server-8.4,D:\packj\upstream-repos_python_3\percona-server-8.4\extra\protobuf\protobuf-24.4\python\google\protobuf\proto_builder.py,1
upstream-repos,percona-server-8.4,D:\packj\upstream-repos_python_3\percona-server-8.4\extra\protobuf\protobuf-24.4\python\setup.py,1
upstream-repos,percona-server-8.4,D:\packj\upstream-repos_python_3\percona-server-8.4\mysql-test\suite\innodb_stress\t\load_generator.py,1
upstream-repos,percona-server-8.4,D:\packj\upstream-repos_python_3\percona-server-8.4\mysql-test\suite\rocksdb_stress\t\load_generator.py,1
upstream-repos,pgcat,D:\bandit\upstream-repos\pgcat\tests\python\utils.py,1
upstream-repos,php-8.1-amqp,No file,0
upstream-repos,php-8.1-grpc,D:\packj\upstream-repos_python_3\php-8.1-grpc\tools\profiling\bloat\bloat_diff.py,7
upstream-repos,php-8.1-grpc,D:\packj\upstream-repos_python_3\php-8.1-grpc\tools\buildgen\generate_projects.py,2
upstream-repos,php-8.1-grpc,D:\packj\upstream-repos_python_3\php-8.1-grpc\tools\run_tests\python_utils\dockerjob.py,2
upstream-repos,php-8.1-grpc,D:\packj\upstream-repos_python_3\php-8.1-grpc\examples\python\cancellation\search.py,1
upstream-repos,php-8.1-grpc,D:\packj\upstream-repos_python_3\php-8.1-grpc\tools\distrib\check_copyright.py,1
upstream-repos,php-8.1-grpc,D:\packj\upstream-repos_python_3\php-8.1-grpc\tools\distrib\check_include_guards.py,1
upstream-repos,php-8.1-grpc,D:\packj\upstream-repos_python_3\php-8.1-grpc\tools\distrib\check_namespace_qualification.py,1
upstream-repos,php-8.1-grpc,D:\packj\upstream-repos_python_3\php-8.1-grpc\tools\distrib\python\grpc_prefixed\generate.py,1
upstream-repos,php-8.1-grpc,D:\packj\upstream-repos_python_3\php-8.1-grpc\tools\release\verify_python_release.py,1
upstream-repos,php-8.1-grpc,D:\packj\upstream-repos_python_3\php-8.1-grpc\tools\run_tests\run_tests.py,1
upstream-repos,php-8.1-grpc,D:\packj\upstream-repos_python_3\php-8.1-grpc\tools\run_tests\sanity\check_deprecated_grpc++.py,1
upstream-repos,php-8.1-pdo_snowflake,D:\packj\upstream-repos_python_3\php-8.1-pdo_snowflake\.github\workflows\scripts\build_driver.py,1
upstream-repos,php-8.1-pdo_snowflake,D:\packj\upstream-repos_python_3\php-8.1-pdo_snowflake\.github\workflows\scripts\test_driver.py,1
upstream-repos,php-8.1-swoole,No file,0
upstream-repos,php-8.1,No file,0
upstream-repos,php-8.2-ddtrace,No file,0
upstream-repos,php-8.2-ds,No file,0
upstream-repos,php-8.2-grpc,D:\packj\upstream-repos_python_3\php-8.2-grpc\tools\profiling\bloat\bloat_diff.py,7
upstream-repos,php-8.2-grpc,D:\packj\upstream-repos_python_3\php-8.2-grpc\tools\buildgen\generate_projects.py,2
upstream-repos,php-8.2-grpc,D:\packj\upstream-repos_python_3\php-8.2-grpc\tools\run_tests\python_utils\dockerjob.py,2
upstream-repos,php-8.2-grpc,D:\packj\upstream-repos_python_3\php-8.2-grpc\examples\python\cancellation\search.py,1
upstream-repos,php-8.2-grpc,D:\packj\upstream-repos_python_3\php-8.2-grpc\tools\distrib\check_copyright.py,1
upstream-repos,php-8.2-grpc,D:\packj\upstream-repos_python_3\php-8.2-grpc\tools\distrib\check_include_guards.py,1
upstream-repos,php-8.2-grpc,D:\packj\upstream-repos_python_3\php-8.2-grpc\tools\distrib\check_namespace_qualification.py,1
upstream-repos,php-8.2-grpc,D:\packj\upstream-repos_python_3\php-8.2-grpc\tools\distrib\python\grpc_prefixed\generate.py,1
upstream-repos,php-8.2-grpc,D:\packj\upstream-repos_python_3\php-8.2-grpc\tools\release\verify_python_release.py,1
upstream-repos,php-8.2-grpc,D:\packj\upstream-repos_python_3\php-8.2-grpc\tools\run_tests\run_tests.py,1
upstream-repos,php-8.2-grpc,D:\packj\upstream-repos_python_3\php-8.2-grpc\tools\run_tests\sanity\check_deprecated_grpc++.py,1
upstream-repos,php-8.2-igbinary,No file,0
upstream-repos,php-8.2-msgpack,No file,0
upstream-repos,php-8.2-pdo_snowflake,D:\packj\upstream-repos_python_3\php-8.2-pdo_snowflake\.github\workflows\scripts\build_driver.py,1
upstream-repos,php-8.2-pdo_snowflake,D:\packj\upstream-repos_python_3\php-8.2-pdo_snowflake\.github\workflows\scripts\test_driver.py,1
upstream-repos,php-8.2-ssh2,No file,0
upstream-repos,php-8.2-swoole,No file,0
upstream-repos,php-8.2,No file,0
upstream-repos,php-8.3-grpc,D:\packj\upstream-repos_python_3\php-8.3-grpc\tools\profiling\bloat\bloat_diff.py,7
upstream-repos,php-8.3-grpc,D:\packj\upstream-repos_python_3\php-8.3-grpc\tools\buildgen\generate_projects.py,2
upstream-repos,php-8.3-grpc,D:\packj\upstream-repos_python_3\php-8.3-grpc\tools\run_tests\python_utils\dockerjob.py,2
upstream-repos,php-8.3-grpc,D:\packj\upstream-repos_python_3\php-8.3-grpc\examples\python\cancellation\search.py,1
upstream-repos,php-8.3-grpc,D:\packj\upstream-repos_python_3\php-8.3-grpc\tools\distrib\check_copyright.py,1
upstream-repos,php-8.3-grpc,D:\packj\upstream-repos_python_3\php-8.3-grpc\tools\distrib\check_include_guards.py,1
upstream-repos,php-8.3-grpc,D:\packj\upstream-repos_python_3\php-8.3-grpc\tools\distrib\check_namespace_qualification.py,1
upstream-repos,php-8.3-grpc,D:\packj\upstream-repos_python_3\php-8.3-grpc\tools\distrib\python\grpc_prefixed\generate.py,1
upstream-repos,php-8.3-grpc,D:\packj\upstream-repos_python_3\php-8.3-grpc\tools\release\verify_python_release.py,1
upstream-repos,php-8.3-grpc,D:\packj\upstream-repos_python_3\php-8.3-grpc\tools\run_tests\run_tests.py,1
upstream-repos,php-8.3-grpc,D:\packj\upstream-repos_python_3\php-8.3-grpc\tools\run_tests\sanity\check_deprecated_grpc++.py,1
upstream-repos,php-8.3-swoole,No file,0
upstream-repos,php-8.3,No file,0
upstream-repos,pixi,No file,0
upstream-repos,podman,D:\bandit\upstream-repos\podman\test\apiv2\python\rest_api\fixtures\podman.py,2
upstream-repos,podman,D:\bandit\upstream-repos\podman\test\python\docker\__init__.py,2
upstream-repos,podman,D:\bandit\upstream-repos\podman\test\apiv2\python\rest_api\test_v2_0_0_container.py,1
upstream-repos,portaudio,D:\bandit\upstream-repos\portaudio\test\patest_suggested_vs_streaminfo_latency.py,1
upstream-repos,postgres-operator,No file,0
upstream-repos,postgresql-16,No file,0
upstream-repos,postgresql-17,No file,0
upstream-repos,proj,D:\bandit\upstream-repos\proj\scripts\create_c_api_projections.py,1
upstream-repos,proj,D:\bandit\upstream-repos\proj\scripts\generate_itrf2020.py,1
upstream-repos,protobuf,D:\bandit\upstream-repos\protobuf\benchmarks\compare.py,1
upstream-repos,protobuf,D:\bandit\upstream-repos\protobuf\python\google\protobuf\proto_builder.py,1
upstream-repos,prrte,No file,0
upstream-repos,pstack,No file,0
upstream-repos,pulumi,D:\bandit\upstream-repos\pulumi\docs\make.py,2
upstream-repos,pulumi,D:\bandit\upstream-repos\pulumi\tests\testdata\codegen\functions-pp\python\functions.py,1
upstream-repos,py3-absl-py,D:\bandit\upstream-repos\py3-absl-py\absl\testing\absltest.py,1
upstream-repos,py3-agate,No file,0
upstream-repos,py3-aiohappyeyeballs,No file,0
upstream-repos,py3-aiohttp,D:\bandit\upstream-repos\py3-aiohttp\tests\conftest.py,2
upstream-repos,py3-aiohttp,D:\bandit\upstream-repos\py3-aiohttp\tests\test_client_fingerprint.py,2
upstream-repos,py3-aiohttp,D:\bandit\upstream-repos\py3-aiohttp\tests\test_client_request.py,2
upstream-repos,py3-aiohttp,D:\bandit\upstream-repos\py3-aiohttp\tests\test_connector.py,2
upstream-repos,py3-aiohttp,D:\bandit\upstream-repos\py3-aiohttp\aiohttp\client.py,1
upstream-repos,py3-aiohttp,D:\bandit\upstream-repos\py3-aiohttp\aiohttp\web_ws.py,1
upstream-repos,py3-aiohttp,D:\bandit\upstream-repos\py3-aiohttp\tests\test_client_ws.py,1
upstream-repos,py3-alabaster,No file,0
upstream-repos,py3-alembic,No file,0
upstream-repos,py3-annotated-types,No file,0
upstream-repos,py3-antlr4-python3-runtime,No file,0
upstream-repos,py3-anyio,No file,0
upstream-repos,py3-appnope,No file,0
upstream-repos,py3-archspec,No file,0
upstream-repos,py3-argcomplete,No file,0
upstream-repos,py3-argon2-cffi-bindings,No file,0
upstream-repos,py3-asgiref,No file,0
upstream-repos,py3-asn1-modules,D:\bandit\upstream-repos\py3-asn1-modules\tools\ocspclient.py,2
upstream-repos,py3-asn1crypto,D:\bandit\upstream-repos\py3-asn1crypto\asn1crypto\x509.py,2
upstream-repos,py3-asn1crypto,D:\bandit\upstream-repos\py3-asn1crypto\asn1crypto\crl.py,1
upstream-repos,py3-asn1crypto,D:\bandit\upstream-repos\py3-asn1crypto\asn1crypto\keys.py,1
upstream-repos,py3-asn1crypto,D:\bandit\upstream-repos\py3-asn1crypto\dev\deps.py,1
upstream-repos,py3-asn1crypto,D:\bandit\upstream-repos\py3-asn1crypto\dev\pyenv-install.py,1
upstream-repos,py3-asn1crypto,D:\bandit\upstream-repos\py3-asn1crypto\dev\python-install.py,1
upstream-repos,py3-astroid,No file,0
upstream-repos,py3-asttokens,No file,0
upstream-repos,py3-astunparse,No file,0
upstream-repos,py3-async-generator,No file,0
upstream-repos,py3-async-lru,No file,0
upstream-repos,py3-attrs,No file,0
upstream-repos,py3-awscrt,D:\bandit\upstream-repos\py3-awscrt\codebuild\CanaryWrapper_Classes.py,2
upstream-repos,py3-awslambdaric,No file,0
upstream-repos,py3-azure-core,D:\packj\upstream-repos_python_4\py3-azure-core\scripts\quickstart_tooling_dpg\main.py,4
upstream-repos,py3-azure-core,D:\packj\upstream-repos_python_4\py3-azure-core\scripts\release_sdk_status\main.py,4
upstream-repos,py3-azure-core,D:\packj\upstream-repos_python_4\py3-azure-core\scripts\auto_release\main.py,3
upstream-repos,py3-azure-core,D:\packj\upstream-repos_python_4\py3-azure-core\scripts\multiapi_init_gen.py,3
upstream-repos,py3-azure-core,D:\packj\upstream-repos_python_4\py3-azure-core\tools\azure-sdk-tools\packaging_tools\sdk_generator.py,3
upstream-repos,py3-azure-core,D:\packj\upstream-repos_python_4\py3-azure-core\eng\tox\tox_helper_tasks.py,2
upstream-repos,py3-azure-core,D:\packj\upstream-repos_python_4\py3-azure-core\scripts\auto_release\auto_private_package.py,2
upstream-repos,py3-azure-core,D:\packj\upstream-repos_python_4\py3-azure-core\scripts\collect_api_version_for_multi_api_sdk\main.py,2
upstream-repos,py3-azure-core,D:\packj\upstream-repos_python_4\py3-azure-core\scripts\multiapi-configuration-helper\python-multiapi-configuration-helper.py,2
upstream-repos,py3-azure-core,D:\packj\upstream-repos_python_4\py3-azure-core\scripts\typespec_refresh_sdk\main.py,2
upstream-repos,py3-azure-core,D:\packj\upstream-repos_python_4\py3-azure-core\tools\azure-sdk-tools\ci_tools\functions.py,2
upstream-repos,py3-azure-core,D:\packj\upstream-repos_python_4\py3-azure-core\tools\azure-sdk-tools\devtools_testutils\proxy_startup.py,2
upstream-repos,py3-azure-core,D:\packj\upstream-repos_python_4\py3-azure-core\tools\azure-sdk-tools\packaging_tools\generate_client.py,2
upstream-repos,py3-azure-core,D:\packj\upstream-repos_python_4\py3-azure-core\tools\azure-sdk-tools\packaging_tools\generate_utils.py,2
upstream-repos,py3-azure-core,D:\packj\upstream-repos_python_4\py3-azure-core\eng\tox\verify_sdist.py,1
upstream-repos,py3-azure-core,D:\packj\upstream-repos_python_4\py3-azure-core\scripts\check_change_log\main.py,1
upstream-repos,py3-azure-core,D:\packj\upstream-repos_python_4\py3-azure-core\scripts\devops_tasks\common_tasks.py,1
upstream-repos,py3-azure-core,D:\packj\upstream-repos_python_4\py3-azure-core\scripts\issue_helper\common.py,1
upstream-repos,py3-azure-core,D:\packj\upstream-repos_python_4\py3-azure-core\scripts\release_helper\main.py,1
upstream-repos,py3-azure-core,D:\packj\upstream-repos_python_4\py3-azure-core\sdk\ai\azure-ai-generative\azure\ai\generative\evaluate\metrics\_custom_metric.py,1
upstream-repos,py3-azure-core,D:\packj\upstream-repos_python_4\py3-azure-core\sdk\ai\azure-ai-generative\azure\ai\generative\synthetic\simulator\templates\simulator_templates.py,1
upstream-repos,py3-azure-core,D:\packj\upstream-repos_python_4\py3-azure-core\sdk\core\azure-core-experimental\tests\conftest.py,1
upstream-repos,py3-azure-core,D:\packj\upstream-repos_python_4\py3-azure-core\sdk\core\azure-core\tests\async_tests\conftest.py,1
upstream-repos,py3-azure-core,D:\packj\upstream-repos_python_4\py3-azure-core\sdk\core\azure-core\tests\conftest.py,1
upstream-repos,py3-azure-core,D:\packj\upstream-repos_python_4\py3-azure-core\sdk\core\corehttp\tests\conftest.py,1
upstream-repos,py3-azure-core,D:\packj\upstream-repos_python_4\py3-azure-core\sdk\core\corehttp\tests\testserver_tests\coretestserver\coretestserver\__init__.py,1
upstream-repos,py3-azure-core,D:\packj\upstream-repos_python_4\py3-azure-core\sdk\eventhub\azure-eventhub\stress\scripts\stress_runner.py,1
upstream-repos,py3-azure-core,D:\packj\upstream-repos_python_4\py3-azure-core\sdk\ml\azure-ai-ml\azure\ai\ml\operations\_local_job_invoker.py,1
upstream-repos,py3-azure-core,D:\packj\upstream-repos_python_4\py3-azure-core\sdk\ml\azure-ai-ml\scripts\regenerate_restclient.py,1
upstream-repos,py3-azure-core,D:\packj\upstream-repos_python_4\py3-azure-core\tools\azure-sdk-tools\ci_tools\dependency_analysis.py,1
upstream-repos,py3-azure-core,D:\packj\upstream-repos_python_4\py3-azure-core\tools\azure-sdk-tools\packaging_tools\__init__.py,1
upstream-repos,py3-azure-core,D:\packj\upstream-repos_python_4\py3-azure-core\tools\azure-sdk-tools\packaging_tools\drop_tools.py,1
upstream-repos,py3-azure-core,D:\packj\upstream-repos_python_4\py3-azure-core\tools\azure-sdk-tools\packaging_tools\multiapi_combiner.py,1
upstream-repos,py3-azure-core,D:\packj\upstream-repos_python_4\py3-azure-core\tools\azure-sdk-tools\packaging_tools\package_utils.py,1
upstream-repos,py3-azure-core,D:\packj\upstream-repos_python_4\py3-azure-core\tools\azure-sdk-tools\packaging_tools\swaggertosdk\autorest_tools.py,1
upstream-repos,py3-azure-core,D:\packj\upstream-repos_python_4\py3-azure-core\tools\azure-sdk-tools\pypi_tools\pypi.py,1
upstream-repos,py3-azure-identity,D:\packj\upstream-repos_python_4\py3-azure-identity\scripts\quickstart_tooling_dpg\main.py,4
upstream-repos,py3-azure-identity,D:\packj\upstream-repos_python_4\py3-azure-identity\scripts\release_sdk_status\main.py,4
upstream-repos,py3-azure-identity,D:\packj\upstream-repos_python_4\py3-azure-identity\scripts\auto_release\main.py,3
upstream-repos,py3-azure-identity,D:\packj\upstream-repos_python_4\py3-azure-identity\scripts\multiapi_init_gen.py,3
upstream-repos,py3-azure-identity,D:\packj\upstream-repos_python_4\py3-azure-identity\tools\azure-sdk-tools\packaging_tools\sdk_generator.py,3
upstream-repos,py3-azure-identity,D:\packj\upstream-repos_python_4\py3-azure-identity\eng\tox\tox_helper_tasks.py,2
upstream-repos,py3-azure-identity,D:\packj\upstream-repos_python_4\py3-azure-identity\scripts\auto_release\auto_private_package.py,2
upstream-repos,py3-azure-identity,D:\packj\upstream-repos_python_4\py3-azure-identity\scripts\collect_api_version_for_multi_api_sdk\main.py,2
upstream-repos,py3-azure-identity,D:\packj\upstream-repos_python_4\py3-azure-identity\scripts\multiapi-configuration-helper\python-multiapi-configuration-helper.py,2
upstream-repos,py3-azure-identity,D:\packj\upstream-repos_python_4\py3-azure-identity\scripts\typespec_refresh_sdk\main.py,2
upstream-repos,py3-azure-identity,D:\packj\upstream-repos_python_4\py3-azure-identity\tools\azure-sdk-tools\ci_tools\functions.py,2
upstream-repos,py3-azure-identity,D:\packj\upstream-repos_python_4\py3-azure-identity\tools\azure-sdk-tools\devtools_testutils\proxy_startup.py,2
upstream-repos,py3-azure-identity,D:\packj\upstream-repos_python_4\py3-azure-identity\tools\azure-sdk-tools\packaging_tools\generate_client.py,2
upstream-repos,py3-azure-identity,D:\packj\upstream-repos_python_4\py3-azure-identity\tools\azure-sdk-tools\packaging_tools\generate_utils.py,2
upstream-repos,py3-azure-identity,D:\packj\upstream-repos_python_4\py3-azure-identity\eng\tox\verify_sdist.py,1
upstream-repos,py3-azure-identity,D:\packj\upstream-repos_python_4\py3-azure-identity\scripts\check_change_log\main.py,1
upstream-repos,py3-azure-identity,D:\packj\upstream-repos_python_4\py3-azure-identity\scripts\devops_tasks\common_tasks.py,1
upstream-repos,py3-azure-identity,D:\packj\upstream-repos_python_4\py3-azure-identity\scripts\issue_helper\common.py,1
upstream-repos,py3-azure-identity,D:\packj\upstream-repos_python_4\py3-azure-identity\scripts\release_helper\main.py,1
upstream-repos,py3-azure-identity,D:\packj\upstream-repos_python_4\py3-azure-identity\sdk\ai\azure-ai-generative\azure\ai\generative\evaluate\metrics\_custom_metric.py,1
upstream-repos,py3-azure-identity,D:\packj\upstream-repos_python_4\py3-azure-identity\sdk\ai\azure-ai-generative\azure\ai\generative\synthetic\simulator\templates\simulator_templates.py,1
upstream-repos,py3-azure-identity,D:\packj\upstream-repos_python_4\py3-azure-identity\sdk\core\azure-core-experimental\tests\conftest.py,1
upstream-repos,py3-azure-identity,D:\packj\upstream-repos_python_4\py3-azure-identity\sdk\core\azure-core\tests\async_tests\conftest.py,1
upstream-repos,py3-azure-identity,D:\packj\upstream-repos_python_4\py3-azure-identity\sdk\core\azure-core\tests\conftest.py,1
upstream-repos,py3-azure-identity,D:\packj\upstream-repos_python_4\py3-azure-identity\sdk\core\corehttp\tests\conftest.py,1
upstream-repos,py3-azure-identity,D:\packj\upstream-repos_python_4\py3-azure-identity\sdk\core\corehttp\tests\testserver_tests\coretestserver\coretestserver\__init__.py,1
upstream-repos,py3-azure-identity,D:\packj\upstream-repos_python_4\py3-azure-identity\sdk\eventhub\azure-eventhub\stress\scripts\stress_runner.py,1
upstream-repos,py3-azure-identity,D:\packj\upstream-repos_python_4\py3-azure-identity\sdk\ml\azure-ai-ml\azure\ai\ml\operations\_local_job_invoker.py,1
upstream-repos,py3-azure-identity,D:\packj\upstream-repos_python_4\py3-azure-identity\sdk\ml\azure-ai-ml\scripts\regenerate_restclient.py,1
upstream-repos,py3-azure-identity,D:\packj\upstream-repos_python_4\py3-azure-identity\tools\azure-sdk-tools\ci_tools\dependency_analysis.py,1
upstream-repos,py3-azure-identity,D:\packj\upstream-repos_python_4\py3-azure-identity\tools\azure-sdk-tools\packaging_tools\__init__.py,1
upstream-repos,py3-azure-identity,D:\packj\upstream-repos_python_4\py3-azure-identity\tools\azure-sdk-tools\packaging_tools\drop_tools.py,1
upstream-repos,py3-azure-identity,D:\packj\upstream-repos_python_4\py3-azure-identity\tools\azure-sdk-tools\packaging_tools\multiapi_combiner.py,1
upstream-repos,py3-azure-identity,D:\packj\upstream-repos_python_4\py3-azure-identity\tools\azure-sdk-tools\packaging_tools\package_utils.py,1
upstream-repos,py3-azure-identity,D:\packj\upstream-repos_python_4\py3-azure-identity\tools\azure-sdk-tools\packaging_tools\swaggertosdk\autorest_tools.py,1
upstream-repos,py3-azure-identity,D:\packj\upstream-repos_python_4\py3-azure-identity\tools\azure-sdk-tools\pypi_tools\pypi.py,1
upstream-repos,py3-azure-storage-blob,D:\packj\upstream-repos_python_4\py3-azure-storage-blob\scripts\quickstart_tooling_dpg\main.py,4
upstream-repos,py3-azure-storage-blob,D:\packj\upstream-repos_python_4\py3-azure-storage-blob\scripts\release_sdk_status\main.py,4
upstream-repos,py3-azure-storage-blob,D:\packj\upstream-repos_python_4\py3-azure-storage-blob\scripts\auto_release\main.py,3
upstream-repos,py3-azure-storage-blob,D:\packj\upstream-repos_python_4\py3-azure-storage-blob\scripts\multiapi_init_gen.py,3
upstream-repos,py3-azure-storage-blob,D:\packj\upstream-repos_python_4\py3-azure-storage-blob\tools\azure-sdk-tools\packaging_tools\sdk_generator.py,3
upstream-repos,py3-azure-storage-blob,D:\packj\upstream-repos_python_4\py3-azure-storage-blob\eng\tox\tox_helper_tasks.py,2
upstream-repos,py3-azure-storage-blob,D:\packj\upstream-repos_python_4\py3-azure-storage-blob\scripts\auto_release\auto_private_package.py,2
upstream-repos,py3-azure-storage-blob,D:\packj\upstream-repos_python_4\py3-azure-storage-blob\scripts\collect_api_version_for_multi_api_sdk\main.py,2
upstream-repos,py3-azure-storage-blob,D:\packj\upstream-repos_python_4\py3-azure-storage-blob\scripts\multiapi-configuration-helper\python-multiapi-configuration-helper.py,2
upstream-repos,py3-azure-storage-blob,D:\packj\upstream-repos_python_4\py3-azure-storage-blob\scripts\typespec_refresh_sdk\main.py,2
upstream-repos,py3-azure-storage-blob,D:\packj\upstream-repos_python_4\py3-azure-storage-blob\tools\azure-sdk-tools\ci_tools\functions.py,2
upstream-repos,py3-azure-storage-blob,D:\packj\upstream-repos_python_4\py3-azure-storage-blob\tools\azure-sdk-tools\devtools_testutils\proxy_startup.py,2
upstream-repos,py3-azure-storage-blob,D:\packj\upstream-repos_python_4\py3-azure-storage-blob\tools\azure-sdk-tools\packaging_tools\generate_client.py,2
upstream-repos,py3-azure-storage-blob,D:\packj\upstream-repos_python_4\py3-azure-storage-blob\tools\azure-sdk-tools\packaging_tools\generate_utils.py,2
upstream-repos,py3-azure-storage-blob,D:\packj\upstream-repos_python_4\py3-azure-storage-blob\eng\tox\verify_sdist.py,1
upstream-repos,py3-azure-storage-blob,D:\packj\upstream-repos_python_4\py3-azure-storage-blob\scripts\check_change_log\main.py,1
upstream-repos,py3-azure-storage-blob,D:\packj\upstream-repos_python_4\py3-azure-storage-blob\scripts\devops_tasks\common_tasks.py,1
upstream-repos,py3-azure-storage-blob,D:\packj\upstream-repos_python_4\py3-azure-storage-blob\scripts\issue_helper\common.py,1
upstream-repos,py3-azure-storage-blob,D:\packj\upstream-repos_python_4\py3-azure-storage-blob\scripts\release_helper\main.py,1
upstream-repos,py3-azure-storage-blob,D:\packj\upstream-repos_python_4\py3-azure-storage-blob\sdk\ai\azure-ai-generative\azure\ai\generative\evaluate\metrics\_custom_metric.py,1
upstream-repos,py3-azure-storage-blob,D:\packj\upstream-repos_python_4\py3-azure-storage-blob\sdk\ai\azure-ai-generative\azure\ai\generative\synthetic\simulator\templates\simulator_templates.py,1
upstream-repos,py3-azure-storage-blob,D:\packj\upstream-repos_python_4\py3-azure-storage-blob\sdk\core\azure-core-experimental\tests\conftest.py,1
upstream-repos,py3-azure-storage-blob,D:\packj\upstream-repos_python_4\py3-azure-storage-blob\sdk\core\azure-core\tests\async_tests\conftest.py,1
upstream-repos,py3-azure-storage-blob,D:\packj\upstream-repos_python_4\py3-azure-storage-blob\sdk\core\azure-core\tests\conftest.py,1
upstream-repos,py3-azure-storage-blob,D:\packj\upstream-repos_python_4\py3-azure-storage-blob\sdk\core\corehttp\tests\conftest.py,1
upstream-repos,py3-azure-storage-blob,D:\packj\upstream-repos_python_4\py3-azure-storage-blob\sdk\core\corehttp\tests\testserver_tests\coretestserver\coretestserver\__init__.py,1
upstream-repos,py3-azure-storage-blob,D:\packj\upstream-repos_python_4\py3-azure-storage-blob\sdk\eventhub\azure-eventhub\stress\scripts\stress_runner.py,1
upstream-repos,py3-azure-storage-blob,D:\packj\upstream-repos_python_4\py3-azure-storage-blob\sdk\ml\azure-ai-ml\azure\ai\ml\operations\_local_job_invoker.py,1
upstream-repos,py3-azure-storage-blob,D:\packj\upstream-repos_python_4\py3-azure-storage-blob\sdk\ml\azure-ai-ml\scripts\regenerate_restclient.py,1
upstream-repos,py3-azure-storage-blob,D:\packj\upstream-repos_python_4\py3-azure-storage-blob\tools\azure-sdk-tools\ci_tools\dependency_analysis.py,1
upstream-repos,py3-azure-storage-blob,D:\packj\upstream-repos_python_4\py3-azure-storage-blob\tools\azure-sdk-tools\packaging_tools\__init__.py,1
upstream-repos,py3-azure-storage-blob,D:\packj\upstream-repos_python_4\py3-azure-storage-blob\tools\azure-sdk-tools\packaging_tools\drop_tools.py,1
upstream-repos,py3-azure-storage-blob,D:\packj\upstream-repos_python_4\py3-azure-storage-blob\tools\azure-sdk-tools\packaging_tools\multiapi_combiner.py,1
upstream-repos,py3-azure-storage-blob,D:\packj\upstream-repos_python_4\py3-azure-storage-blob\tools\azure-sdk-tools\packaging_tools\package_utils.py,1
upstream-repos,py3-azure-storage-blob,D:\packj\upstream-repos_python_4\py3-azure-storage-blob\tools\azure-sdk-tools\packaging_tools\swaggertosdk\autorest_tools.py,1
upstream-repos,py3-azure-storage-blob,D:\packj\upstream-repos_python_4\py3-azure-storage-blob\tools\azure-sdk-tools\pypi_tools\pypi.py,1
upstream-repos,py3-backcall,No file,0
upstream-repos,py3-backports.tarfile,D:\bandit\upstream-repos\py3-backports.tarfile\tests\test_tarfile.py,9
upstream-repos,py3-bcrypt,No file,0
upstream-repos,py3-beartype,D:\bandit\upstream-repos\py3-beartype\beartype_test\a00_unit\a20_util\module\test_utilmodimport.py,1
upstream-repos,py3-beniget,No file,0
upstream-repos,py3-bleach,No file,0
upstream-repos,py3-blinker,No file,0
upstream-repos,py3-boltons,No file,0
upstream-repos,py3-boolean.py,No file,0
upstream-repos,py3-bracex,No file,0
upstream-repos,py3-build,D:\bandit\upstream-repos\py3-build\tests\test_integration.py,1
upstream-repos,py3-cachecontrol,No file,0
upstream-repos,py3-cached-property,D:\bandit\upstream-repos\py3-cached-property\setup.py,1
upstream-repos,py3-cachetools,No file,0
upstream-repos,py3-cairo,No file,0
upstream-repos,py3-calver,No file,0
upstream-repos,py3-canonicaljson,No file,0
upstream-repos,py3-cassandra-driver,D:\bandit\upstream-repos\py3-cassandra-driver\tests\integration\cloud\__init__.py,4
upstream-repos,py3-cassandra-driver,D:\bandit\upstream-repos\py3-cassandra-driver\ez_setup.py,2
upstream-repos,py3-cassandra-driver,D:\bandit\upstream-repos\py3-cassandra-driver\cassandra\metadata.py,1
upstream-repos,py3-cassandra-driver,D:\bandit\upstream-repos\py3-cassandra-driver\tests\integration\__init__.py,1
upstream-repos,py3-cassandra-driver,D:\bandit\upstream-repos\py3-cassandra-driver\tests\unit\advanced\cloud\test_cloud.py,1
upstream-repos,py3-cassandra-medusa,D:\bandit\upstream-repos\py3-cassandra-medusa\tests\integration\features\steps\integration_steps.py,7
upstream-repos,py3-cassandra-medusa,D:\bandit\upstream-repos\py3-cassandra-medusa\medusa\storage\abstract_storage.py,3
upstream-repos,py3-cassandra-medusa,D:\bandit\upstream-repos\py3-cassandra-medusa\medusa\storage\local_storage.py,3
upstream-repos,py3-cassandra-medusa,D:\bandit\upstream-repos\py3-cassandra-medusa\medusa\cassandra_utils.py,2
upstream-repos,py3-cassandra-medusa,D:\bandit\upstream-repos\py3-cassandra-medusa\medusa\service\snapshot\ccm_snapshot_service.py,2
upstream-repos,py3-cassandra-medusa,D:\bandit\upstream-repos\py3-cassandra-medusa\tests\storage_test.py,2
