Dataset,Package,File,Number of alerts
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/globby/index.js,2
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/jest-diff/build/cleanupSemantic.js,1
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/jest-diff/build/index.js,2
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/jest-environment-jsdom/build/index.js,2
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/jest/bin/jest.js,1
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/pretty-format/build/index.js,3
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/pretty-format/build/plugins/AsymmetricMatcher.js,1
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/pretty-format/build/plugins/ConvertAnsi.js,1
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/pretty-format/build/plugins/DOMCollection.js,1
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/pretty-format/build/plugins/DOMElement.js,2
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/pretty-format/build/plugins/Immutable.js,2
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/pretty-format/build/plugins/ReactElement.js,2
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/pretty-format/build/plugins/ReactTestComponent.js,2
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/pretty-format/build/plugins/lib/markup.js,1
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/react-is/cjs/react-is.development.js,1
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/react-is/index.js,2
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/swc-loader/src/index.js,2
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/terser-webpack-plugin/dist/index.js,4
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/terser-webpack-plugin/dist/minify.js,1
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/terser-webpack-plugin/dist/utils.js,4
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/terser-webpack-plugin/node_modules/jest-worker/build/Farm.js,1
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/terser-webpack-plugin/node_modules/jest-worker/build/WorkerPool.js,1
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/terser-webpack-plugin/node_modules/jest-worker/build/index.js,2
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/terser-webpack-plugin/node_modules/jest-worker/build/workers/ChildProcessWorker.js,2
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/terser-webpack-plugin/node_modules/jest-worker/build/workers/NodeThreadsWorker.js,1
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/terser-webpack-plugin/node_modules/jest-worker/build/workers/threadChild.js,1
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/terser-webpack-plugin/node_modules/schema-utils/dist/ValidationError.js,3
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/terser-webpack-plugin/node_modules/schema-utils/dist/index.js,1
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/terser-webpack-plugin/node_modules/schema-utils/dist/keywords/absolutePath.js,1
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/terser-webpack-plugin/node_modules/schema-utils/dist/util/hints.js,1
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/terser-webpack-plugin/node_modules/schema-utils/dist/validate.js,2
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/ts-jest/cli.js,2
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/ts-jest/dist/cli/config/init.js,4
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/ts-jest/dist/cli/config/migrate.js,2
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/ts-jest/dist/constants.js,1
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/ts-jest/dist/index.js,1
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/ts-jest/dist/legacy/compiler/compiler-utils.js,2
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/ts-jest/dist/legacy/compiler/index.js,1
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/ts-jest/dist/legacy/compiler/ts-compiler.js,2
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/ts-jest/dist/legacy/compiler/ts-jest-compiler.js,1
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/ts-jest/dist/legacy/config/config-set.js,1
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/ts-jest/dist/legacy/ts-jest-transformer.js,2
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/ts-jest/dist/transformers/hoist-jest.js,1
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/ts-jest/dist/utils/backports.js,2
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/ts-jest/dist/utils/importer.js,1
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/ts-jest/dist/utils/index.js,1
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/ts-jest/dist/utils/json.js,1
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/ts-jest/dist/utils/jsonable-value.js,1
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/ts-jest/dist/utils/memoize.js,1
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/ts-jest/dist/utils/ts-error.js,1
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/ts-jest/dist/utils/version-checkers.js,1
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/ts-jest/jest-preset.js,1
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/ts-jest/legacy.js,1
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/ts-jest/preprocessor.js,1
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/webpack/bin/webpack.js,7
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/webpack/hot/dev-server.js,3
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/webpack/hot/lazy-compilation-node.js,1
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/webpack/hot/log-apply-result.js,3
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/webpack/hot/only-dev-server.js,3
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/webpack/hot/poll.js,4
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/webpack/hot/signal.js,3
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/webpack/lib/APIPlugin.js,6
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/webpack/lib/AbstractMethodError.js,2
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/webpack/lib/AsyncDependenciesBlock.js,4
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/webpack/lib/AsyncDependencyToInitialChunkError.js,2
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/webpack/lib/AutomaticPrefetchPlugin.js,4
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/webpack/lib/BannerPlugin.js,3
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/webpack/lib/Cache.js,2
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/webpack/lib/CacheFacade.js,3
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/webpack/lib/CaseSensitiveModulesWarning.js,2
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/webpack/lib/Chunk.js,3
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/webpack/lib/ChunkGraph.js,3
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/webpack/lib/ChunkGroup.js,3
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/webpack/lib/ChunkRenderError.js,2
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/webpack/lib/ChunkTemplate.js,3
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/webpack/lib/CleanPlugin.js,6
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/webpack/lib/CodeGenerationError.js,2
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/webpack/lib/CodeGenerationResults.js,3
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/webpack/lib/CommentCompilationWarning.js,3
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/webpack/lib/CompatibilityPlugin.js,4
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/webpack/lib/Compilation.js,7
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/webpack/lib/Compiler.js,5
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/webpack/lib/ConcatenationScope.js,5
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/webpack/lib/ConcurrentCompilationError.js,2
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/webpack/lib/ConditionalInitFragment.js,3
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/webpack/lib/ConstPlugin.js,6
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/webpack/lib/ContextExclusionPlugin.js,3
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/webpack/lib/ContextModule.js,3
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/webpack/lib/ContextModuleFactory.js,6
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/webpack/lib/ContextReplacementPlugin.js,4
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/webpack/lib/DefinePlugin.js,6
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/webpack/lib/DelegatedModule.js,4
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/webpack/lib/DelegatedModuleFactoryPlugin.js,3
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/webpack/lib/DelegatedPlugin.js,4
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/webpack/lib/DependenciesBlock.js,3
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/webpack/lib/Dependency.js,4
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/webpack/lib/DependencyTemplate.js,2
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/webpack/lib/DependencyTemplates.js,3
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/webpack/lib/DllEntryPlugin.js,4
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/webpack/lib/DllModule.js,4
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/webpack/lib/DllModuleFactory.js,3
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/webpack/lib/DllPlugin.js,3
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/webpack/lib/DllReferencePlugin.js,3
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/webpack/lib/DynamicEntryPlugin.js,3
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/webpack/lib/EntryOptionPlugin.js,3
bincapz,grafana-10.4-10.4.3-r0,/home/lyvd/panic-at-the-distro-malicious-apks/datasets/wolfi-apks/grafana-10.4-10.4.3-r0.apk/usr/share/grafana/plugins-bundled/internal/input-datasource/node_modules/webpack/lib/EntryPlugin.js,4
