Dataset,Package,File,Number of alerts
bandit4mal,py3-google-cloud-datastore.json,D:\bandit\upstream-repos\py3-google-cloud-datastore\scripts\readme-gen\readme_gen.py,4
bandit4mal,py3-google-cloud-datastore.json,D:\bandit\upstream-repos\py3-google-cloud-datastore\tests\unit\test_packaging.py,3
bandit4mal,py3-google-cloud-datastore.json,D:\bandit\upstream-repos\py3-google-cloud-datastore\samples\snippets\snippets.py,1
bandit4mal,py3-google-cloud-datastore.json,D:\bandit\upstream-repos\py3-google-cloud-datastore\setup.py,1
bandit4mal,py3-google-cloud-datastore.json,D:\bandit\upstream-repos\py3-google-cloud-datastore\tests\system\conftest.py,1
bandit4mal,py3-google-cloud-pubsub.json,D:\bandit\upstream-repos\py3-google-cloud-pubsub\tests\unit\gapic\pubsub_v1\test_subscriber.py,1008
bandit4mal,py3-google-cloud-pubsub.json,D:\bandit\upstream-repos\py3-google-cloud-pubsub\tests\unit\gapic\pubsub_v1\test_schema_service.py,722
bandit4mal,py3-google-cloud-pubsub.json,D:\bandit\upstream-repos\py3-google-cloud-pubsub\tests\unit\gapic\pubsub_v1\test_publisher.py,696
bandit4mal,py3-google-cloud-pubsub.json,D:\bandit\upstream-repos\py3-google-cloud-pubsub\tests\unit\pubsub_v1\subscriber\test_streaming_pull_manager.py,300
bandit4mal,py3-google-cloud-pubsub.json,D:\bandit\upstream-repos\py3-google-cloud-pubsub\tests\unit\pubsub_v1\subscriber\test_dispatcher.py,126
bandit4mal,py3-google-cloud-pubsub.json,D:\bandit\upstream-repos\py3-google-cloud-pubsub\tests\unit\pubsub_v1\publisher\batch\test_thread.py,116
bandit4mal,py3-google-cloud-pubsub.json,D:\bandit\upstream-repos\py3-google-cloud-pubsub\tests\unit\pubsub_v1\subscriber\test_messages_on_hold.py,110
bandit4mal,py3-google-cloud-pubsub.json,D:\bandit\upstream-repos\py3-google-cloud-pubsub\tests\unit\pubsub_v1\publisher\test_publisher_client.py,96
bandit4mal,py3-google-cloud-pubsub.json,D:\bandit\upstream-repos\py3-google-cloud-pubsub\samples\snippets\subscriber_test.py,64
bandit4mal,py3-google-cloud-pubsub.json,D:\bandit\upstream-repos\py3-google-cloud-pubsub\tests\unit\pubsub_v1\subscriber\test_message.py,45
bandit4mal,py3-google-cloud-pubsub.json,D:\bandit\upstream-repos\py3-google-cloud-pubsub\tests\unit\pubsub_v1\subscriber\test_leaser.py,44
bandit4mal,py3-google-cloud-pubsub.json,D:\bandit\upstream-repos\py3-google-cloud-pubsub\tests\unit\pubsub_v1\subscriber\test_subscriber_client.py,43
bandit4mal,py3-google-cloud-pubsub.json,D:\bandit\upstream-repos\py3-google-cloud-pubsub\tests\system.py,42
bandit4mal,py3-google-cloud-pubsub.json,D:\bandit\upstream-repos\py3-google-cloud-pubsub\samples\snippets\schema_test.py,34
bandit4mal,py3-google-cloud-pubsub.json,D:\bandit\upstream-repos\py3-google-cloud-pubsub\tests\unit\pubsub_v1\publisher\sequencer\test_ordered_sequencer.py,31
bandit4mal,py3-google-cloud-pubsub.json,D:\bandit\upstream-repos\py3-google-cloud-pubsub\tests\unit\pubsub_v1\subscriber\test_histogram.py,24
bandit4mal,py3-google-cloud-pubsub.json,D:\bandit\upstream-repos\py3-google-cloud-pubsub\tests\unit\pubsub_v1\subscriber\test_scheduler.py,24
bandit4mal,py3-google-cloud-pubsub.json,D:\bandit\upstream-repos\py3-google-cloud-pubsub\google\cloud\pubsub_v1\subscriber\_protocol\streaming_pull_manager.py,21
bandit4mal,py3-google-cloud-pubsub.json,D:\bandit\upstream-repos\py3-google-cloud-pubsub\tests\unit\pubsub_v1\publisher\test_flow_controller.py,17
bandit4mal,py3-google-cloud-pubsub.json,D:\bandit\upstream-repos\py3-google-cloud-pubsub\tests\unit\pubsub_v1\test_futures.py,16
bandit4mal,py3-google-cloud-pubsub.json,D:\bandit\upstream-repos\py3-google-cloud-pubsub\samples\snippets\publisher_test.py,15
bandit4mal,py3-google-cloud-pubsub.json,D:\bandit\upstream-repos\py3-google-cloud-pubsub\tests\unit\pubsub_v1\subscriber\test_futures_subscriber.py,14
bandit4mal,py3-google-cloud-pubsub.json,D:\bandit\upstream-repos\py3-google-cloud-pubsub\google\cloud\pubsub_v1\open_telemetry\subscribe_opentelemetry.py,13
bandit4mal,py3-google-cloud-pubsub.json,D:\bandit\upstream-repos\py3-google-cloud-pubsub\samples\snippets\iam_test.py,10
bandit4mal,py3-google-cloud-pubsub.json,D:\bandit\upstream-repos\py3-google-cloud-pubsub\tests\unit\pubsub_v1\subscriber\test_heartbeater.py,10
bandit4mal,py3-google-cloud-pubsub.json,D:\bandit\upstream-repos\py3-google-cloud-pubsub\tests\unit\pubsub_v1\subscriber\test_subscribe_opentelemetry.py,8
bandit4mal,py3-google-cloud-pubsub.json,D:\bandit\upstream-repos\py3-google-cloud-pubsub\google\cloud\pubsub_v1\open_telemetry\publish_message_wrapper.py,6
bandit4mal,py3-google-cloud-pubsub.json,D:\bandit\upstream-repos\py3-google-cloud-pubsub\tests\unit\pubsub_v1\publisher\sequencer\test_unordered_sequencer.py,6
bandit4mal,py3-google-cloud-pubsub.json,D:\bandit\upstream-repos\py3-google-cloud-pubsub\samples\snippets\quickstart\quickstart_test.py,5
bandit4mal,py3-google-cloud-pubsub.json,D:\bandit\upstream-repos\py3-google-cloud-pubsub\tests\unit\pubsub_v1\subscriber\test_helper_threads.py,5
bandit4mal,py3-google-cloud-pubsub.json,D:\bandit\upstream-repos\py3-google-cloud-pubsub\google\cloud\pubsub_v1\publisher\_batch\thread.py,4
bandit4mal,py3-google-cloud-pubsub.json,D:\bandit\upstream-repos\py3-google-cloud-pubsub\google\cloud\pubsub_v1\publisher\_sequencer\ordered_sequencer.py,4
bandit4mal,py3-google-cloud-pubsub.json,D:\bandit\upstream-repos\py3-google-cloud-pubsub\google\cloud\pubsub_v1\subscriber\_protocol\dispatcher.py,4
bandit4mal,py3-google-cloud-pubsub.json,D:\bandit\upstream-repos\py3-google-cloud-pubsub\google\cloud\pubsub_v1\subscriber\_protocol\leaser.py,4
bandit4mal,py3-google-cloud-pubsub.json,D:\bandit\upstream-repos\py3-google-cloud-pubsub\scripts\readme-gen\readme_gen.py,4
bandit4mal,py3-google-cloud-pubsub.json,D:\bandit\upstream-repos\py3-google-cloud-pubsub\tests\unit\pubsub_v1\publisher\test_futures_publisher.py,3
bandit4mal,py3-google-cloud-pubsub.json,D:\bandit\upstream-repos\py3-google-cloud-pubsub\tests\unit\pubsub_v1\publisher\test_publish_message_wrapper.py,3
bandit4mal,py3-google-cloud-pubsub.json,D:\bandit\upstream-repos\py3-google-cloud-pubsub\tests\unit\test_packaging.py,3
bandit4mal,py3-google-cloud-pubsub.json,D:\bandit\upstream-repos\py3-google-cloud-pubsub\tests\unit\test_pubsub.py,3
bandit4mal,py3-google-cloud-pubsub.json,D:\bandit\upstream-repos\py3-google-cloud-pubsub\google\cloud\pubsub_v1\publisher\client.py,2
bandit4mal,py3-google-cloud-pubsub.json,D:\bandit\upstream-repos\py3-google-cloud-pubsub\tests\unit\pubsub_v1\publisher\batch\test_base.py,2
bandit4mal,py3-google-cloud-pubsub.json,D:\bandit\upstream-repos\py3-google-cloud-pubsub\google\cloud\pubsub_v1\publisher\flow_controller.py,1
bandit4mal,py3-google-cloud-pubsub.json,D:\bandit\upstream-repos\py3-google-cloud-pubsub\google\cloud\pubsub_v1\subscriber\client.py,1
bandit4mal,py3-google-cloud-pubsub.json,D:\bandit\upstream-repos\py3-google-cloud-pubsub\setup.py,1
bandit4mal,py3-google-cloud-spanner.json,D:\bandit\upstream-repos\py3-google-cloud-spanner\tests\unit\gapic\spanner_admin_database_v1\test_database_admin.py,1638
bandit4mal,py3-google-cloud-spanner.json,D:\bandit\upstream-repos\py3-google-cloud-spanner\tests\unit\gapic\spanner_admin_instance_v1\test_instance_admin.py,1314
bandit4mal,py3-google-cloud-spanner.json,D:\bandit\upstream-repos\py3-google-cloud-spanner\tests\unit\gapic\spanner_v1\test_spanner.py,835
bandit4mal,py3-google-cloud-spanner.json,D:\bandit\upstream-repos\py3-google-cloud-spanner\tests\system\test_dbapi.py,134
bandit4mal,py3-google-cloud-spanner.json,D:\bandit\upstream-repos\py3-google-cloud-spanner\samples\samples\snippets_test.py,126
bandit4mal,py3-google-cloud-spanner.json,D:\bandit\upstream-repos\py3-google-cloud-spanner\tests\system\test_session_api.py,107
bandit4mal,py3-google-cloud-spanner.json,D:\bandit\upstream-repos\py3-google-cloud-spanner\samples\samples\pg_snippets_test.py,68
bandit4mal,py3-google-cloud-spanner.json,D:\bandit\upstream-repos\py3-google-cloud-spanner\tests\system\test_backup_api.py,42
bandit4mal,py3-google-cloud-spanner.json,D:\bandit\upstream-repos\py3-google-cloud-spanner\tests\system\test_database_api.py,38
bandit4mal,py3-google-cloud-spanner.json,D:\bandit\upstream-repos\py3-google-cloud-spanner\samples\samples\archived\samples_test.py,32
bandit4mal,py3-google-cloud-spanner.json,D:\bandit\upstream-repos\py3-google-cloud-spanner\samples\samples\archived\backup_snippet_test.py,22
bandit4mal,py3-google-cloud-spanner.json,D:\bandit\upstream-repos\py3-google-cloud-spanner\samples\samples\backup_sample_test.py,21
bandit4mal,py3-google-cloud-spanner.json,D:\bandit\upstream-repos\py3-google-cloud-spanner\tests\system\_sample_data.py,18
bandit4mal,py3-google-cloud-spanner.json,D:\bandit\upstream-repos\py3-google-cloud-spanner\samples\samples\graph_snippets_test.py,15
bandit4mal,py3-google-cloud-spanner.json,D:\bandit\upstream-repos\py3-google-cloud-spanner\samples\samples\archived\pg_samples_test.py,12
bandit4mal,py3-google-cloud-spanner.json,D:\bandit\upstream-repos\py3-google-cloud-spanner\samples\samples\backup_schedule_samples_test.py,10
bandit4mal,py3-google-cloud-spanner.json,D:\bandit\upstream-repos\py3-google-cloud-spanner\tests\system\test_table_api.py,10
bandit4mal,py3-google-cloud-spanner.json,D:\bandit\upstream-repos\py3-google-cloud-spanner\tests\system\test_instance_api.py,8
bandit4mal,py3-google-cloud-spanner.json,D:\bandit\upstream-repos\py3-google-cloud-spanner\benchmark\ycsb.py,7
bandit4mal,py3-google-cloud-spanner.json,D:\bandit\upstream-repos\py3-google-cloud-spanner\tests\system\test_streaming_chunking.py,7
bandit4mal,py3-google-cloud-spanner.json,D:\bandit\upstream-repos\py3-google-cloud-spanner\samples\samples\archived\backup_snippet.py,4
bandit4mal,py3-google-cloud-spanner.json,D:\bandit\upstream-repos\py3-google-cloud-spanner\scripts\readme-gen\readme_gen.py,4
bandit4mal,py3-google-cloud-spanner.json,D:\bandit\upstream-repos\py3-google-cloud-spanner\tests\system\utils\populate_streaming.py,4
bandit4mal,py3-google-cloud-spanner.json,D:\bandit\upstream-repos\py3-google-cloud-spanner\samples\samples\backup_sample.py,3
bandit4mal,py3-google-cloud-spanner.json,D:\bandit\upstream-repos\py3-google-cloud-spanner\tests\unit\spanner_dbapi\test_connection.py,3
bandit4mal,py3-google-cloud-spanner.json,D:\bandit\upstream-repos\py3-google-cloud-spanner\tests\unit\test_packaging.py,3
bandit4mal,py3-google-cloud-spanner.json,D:\bandit\upstream-repos\py3-google-cloud-spanner\tests\unit\test_session.py,3
bandit4mal,py3-google-cloud-spanner.json,D:\bandit\upstream-repos\py3-google-cloud-spanner\google\cloud\spanner_dbapi\partition_helper.py,2
bandit4mal,py3-google-cloud-spanner.json,D:\bandit\upstream-repos\py3-google-cloud-spanner\samples\samples\autocommit_test.py,2
bandit4mal,py3-google-cloud-spanner.json,D:\bandit\upstream-repos\py3-google-cloud-spanner\tests\unit\test_batch.py,2
bandit4mal,py3-google-cloud-spanner.json,D:\bandit\upstream-repos\py3-google-cloud-spanner\examples\grpc_instrumentation_enabled.py,1
bandit4mal,py3-google-cloud-spanner.json,D:\bandit\upstream-repos\py3-google-cloud-spanner\google\cloud\spanner_dbapi\checksum.py,1
bandit4mal,py3-google-cloud-spanner.json,D:\bandit\upstream-repos\py3-google-cloud-spanner\google\cloud\spanner_v1\session.py,1
bandit4mal,py3-google-cloud-spanner.json,D:\bandit\upstream-repos\py3-google-cloud-spanner\samples\samples\pg_snippets.py,1
bandit4mal,py3-google-cloud-spanner.json,D:\bandit\upstream-repos\py3-google-cloud-spanner\samples\samples\quickstart_test.py,1
bandit4mal,py3-google-cloud-spanner.json,D:\bandit\upstream-repos\py3-google-cloud-spanner\setup.py,1
bandit4mal,py3-google-cloud-spanner.json,D:\bandit\upstream-repos\py3-google-cloud-spanner\tests\unit\spanner_dbapi\test_parser.py,1
bandit4mal,py3-google-cloud-spanner.json,D:\bandit\upstream-repos\py3-google-cloud-spanner\tests\unit\test_streamed.py,1
bandit4mal,py3-google-cloud-spanner.json,D:\bandit\upstream-repos\py3-google-cloud-spanner\tests\unit\test_transaction.py,1
bandit4mal,py3-google-cloud-storage.json,D:\bandit\upstream-repos\py3-google-cloud-storage\tests\system\test_bucket.py,154
bandit4mal,py3-google-cloud-storage.json,D:\bandit\upstream-repos\py3-google-cloud-storage\samples\snippets\snippets_test.py,105
bandit4mal,py3-google-cloud-storage.json,D:\bandit\upstream-repos\py3-google-cloud-storage\tests\system\test_blob.py,99
bandit4mal,py3-google-cloud-storage.json,D:\bandit\upstream-repos\py3-google-cloud-storage\tests\unit\test_transfer_manager.py,47
bandit4mal,py3-google-cloud-storage.json,D:\bandit\upstream-repos\py3-google-cloud-storage\tests\system\test_transfer_manager.py,35
bandit4mal,py3-google-cloud-storage.json,D:\bandit\upstream-repos\py3-google-cloud-storage\tests\system\test__signing.py,27
bandit4mal,py3-google-cloud-storage.json,D:\bandit\upstream-repos\py3-google-cloud-storage\samples\snippets\bucket_lock_test.py,25
bandit4mal,py3-google-cloud-storage.json,D:\bandit\upstream-repos\py3-google-cloud-storage\tests\system\test_notification.py,23
bandit4mal,py3-google-cloud-storage.json,D:\bandit\upstream-repos\py3-google-cloud-storage\tests\unit\test__opentelemetry_tracing.py,23
bandit4mal,py3-google-cloud-storage.json,D:\bandit\upstream-repos\py3-google-cloud-storage\tests\system\test_kms_integration.py,20
bandit4mal,py3-google-cloud-storage.json,D:\bandit\upstream-repos\py3-google-cloud-storage\tests\conformance\test_conformance.py,19
bandit4mal,py3-google-cloud-storage.json,D:\bandit\upstream-repos\py3-google-cloud-storage\samples\snippets\hmac_samples_test.py,11
bandit4mal,py3-google-cloud-storage.json,D:\bandit\upstream-repos\py3-google-cloud-storage\tests\system\test_client.py,11
bandit4mal,py3-google-cloud-storage.json,D:\bandit\upstream-repos\py3-google-cloud-storage\samples\snippets\acl_test.py,10
bandit4mal,py3-google-cloud-storage.json,D:\bandit\upstream-repos\py3-google-cloud-storage\samples\snippets\notification_test.py,9
bandit4mal,py3-google-cloud-storage.json,D:\bandit\upstream-repos\py3-google-cloud-storage\docs\snippets.py,8
bandit4mal,py3-google-cloud-storage.json,D:\bandit\upstream-repos\py3-google-cloud-storage\tests\system\test_fileio.py,8
bandit4mal,py3-google-cloud-storage.json,D:\bandit\upstream-repos\py3-google-cloud-storage\tests\unit\test__signing.py,8
bandit4mal,py3-google-cloud-storage.json,D:\bandit\upstream-repos\py3-google-cloud-storage\tests\unit\test_blob.py,8
bandit4mal,py3-google-cloud-storage.json,D:\bandit\upstream-repos\py3-google-cloud-storage\tests\unit\test_client.py,8
bandit4mal,py3-google-cloud-storage.json,D:\bandit\upstream-repos\py3-google-cloud-storage\tests\system\test_hmac_key_metadata.py,7
bandit4mal,py3-google-cloud-storage.json,D:\bandit\upstream-repos\py3-google-cloud-storage\samples\snippets\iam_test.py,6
bandit4mal,py3-google-cloud-storage.json,D:\bandit\upstream-repos\py3-google-cloud-storage\google\cloud\storage\transfer_manager.py,4
bandit4mal,py3-google-cloud-storage.json,D:\bandit\upstream-repos\py3-google-cloud-storage\samples\snippets\encryption_test.py,4
bandit4mal,py3-google-cloud-storage.json,D:\bandit\upstream-repos\py3-google-cloud-storage\samples\snippets\requester_pays_test.py,4
bandit4mal,py3-google-cloud-storage.json,D:\bandit\upstream-repos\py3-google-cloud-storage\samples\snippets\rpo_test.py,4
bandit4mal,py3-google-cloud-storage.json,D:\bandit\upstream-repos\py3-google-cloud-storage\scripts\readme-gen\readme_gen.py,4
bandit4mal,py3-google-cloud-storage.json,D:\bandit\upstream-repos\py3-google-cloud-storage\samples\snippets\fileio_test.py,3
bandit4mal,py3-google-cloud-storage.json,D:\bandit\upstream-repos\py3-google-cloud-storage\samples\snippets\public_access_prevention_test.py,3
bandit4mal,py3-google-cloud-storage.json,D:\bandit\upstream-repos\py3-google-cloud-storage\samples\snippets\uniform_bucket_level_access_test.py,3
bandit4mal,py3-google-cloud-storage.json,D:\bandit\upstream-repos\py3-google-cloud-storage\tests\perf\profile_w1r3.py,3
bandit4mal,py3-google-cloud-storage.json,D:\bandit\upstream-repos\py3-google-cloud-storage\tests\perf\_perf_utils.py,2
bandit4mal,py3-google-cloud-storage.json,D:\bandit\upstream-repos\py3-google-cloud-storage\google\cloud\storage\_helpers.py,1
bandit4mal,py3-google-cloud-storage.json,D:\bandit\upstream-repos\py3-google-cloud-storage\samples\snippets\notification_polling_test.py,1
bandit4mal,py3-google-cloud-storage.json,D:\bandit\upstream-repos\py3-google-cloud-storage\setup.py,1
bandit4mal,py3-google-cloud-storage.json,D:\bandit\upstream-repos\py3-google-cloud-storage\tests\conformance\conftest.py,1
bandit4mal,py3-google-cloud-storage.json,D:\bandit\upstream-repos\py3-google-cloud-storage\tests\unit\test_bucket.py,1
bandit4mal,py3-google-crc32c.json,D:\bandit\upstream-repos\py3-google-crc32c\tests\test___init__.py,16
bandit4mal,py3-google-crc32c.json,D:\bandit\upstream-repos\py3-google-crc32c\setup.py,3
bandit4mal,py3-google-pasta.json,D:\bandit\upstream-repos\py3-google-pasta\pasta\base\annotate.py,3
bandit4mal,py3-google-pasta.json,D:\bandit\upstream-repos\py3-google-pasta\pasta\augment\rename.py,2
bandit4mal,py3-google-pasta.json,D:\bandit\upstream-repos\py3-google-pasta\pasta\base\token_generator.py,1
bandit4mal,py3-google-resumable-media.json,D:\bandit\upstream-repos\py3-google-resumable-media\tests\unit\test__upload.py,273
bandit4mal,py3-google-resumable-media.json,D:\bandit\upstream-repos\py3-google-resumable-media\tests_async\unit\test__upload.py,224
bandit4mal,py3-google-resumable-media.json,D:\bandit\upstream-repos\py3-google-resumable-media\tests\unit\test__download.py,181
bandit4mal,py3-google-resumable-media.json,D:\bandit\upstream-repos\py3-google-resumable-media\tests_async\unit\test__download.py,181
bandit4mal,py3-google-resumable-media.json,D:\bandit\upstream-repos\py3-google-resumable-media\tests\unit\requests\test_download.py,137
bandit4mal,py3-google-resumable-media.json,D:\bandit\upstream-repos\py3-google-resumable-media\tests_async\unit\requests\test_download.py,81
bandit4mal,py3-google-resumable-media.json,D:\bandit\upstream-repos\py3-google-resumable-media\tests\unit\requests\test__helpers.py,63
bandit4mal,py3-google-resumable-media.json,D:\bandit\upstream-repos\py3-google-resumable-media\tests\unit\test__helpers.py,63
bandit4mal,py3-google-resumable-media.json,D:\bandit\upstream-repos\py3-google-resumable-media\tests\system\requests\test_upload.py,58
bandit4mal,py3-google-resumable-media.json,D:\bandit\upstream-repos\py3-google-resumable-media\tests\system\requests\test_download.py,56
bandit4mal,py3-google-resumable-media.json,D:\bandit\upstream-repos\py3-google-resumable-media\tests_async\system\requests\test_upload.py,52
bandit4mal,py3-google-resumable-media.json,D:\bandit\upstream-repos\py3-google-resumable-media\tests_async\unit\test__helpers.py,48
bandit4mal,py3-google-resumable-media.json,D:\bandit\upstream-repos\py3-google-resumable-media\tests_async\system\requests\test_download.py,43
bandit4mal,py3-google-resumable-media.json,D:\bandit\upstream-repos\py3-google-resumable-media\tests_async\unit\requests\test_upload.py,29
bandit4mal,py3-google-resumable-media.json,D:\bandit\upstream-repos\py3-google-resumable-media\tests\unit\test_common.py,24
bandit4mal,py3-google-resumable-media.json,D:\bandit\upstream-repos\py3-google-resumable-media\tests\unit\requests\test_upload.py,23
bandit4mal,py3-google-resumable-media.json,D:\bandit\upstream-repos\py3-google-resumable-media\tests_async\unit\requests\test__helpers.py,6
bandit4mal,py3-google-resumable-media.json,D:\bandit\upstream-repos\py3-google-resumable-media\google\resumable_media\_helpers.py,3
bandit4mal,py3-google-resumable-media.json,D:\bandit\upstream-repos\py3-google-resumable-media\google\resumable_media\_upload.py,3
bandit4mal,py3-google-resumable-media.json,D:\bandit\upstream-repos\py3-google-resumable-media\google\_async_resumable_media\_helpers.py,1
bandit4mal,py3-google-resumable-media.json,D:\bandit\upstream-repos\py3-google-resumable-media\google\_async_resumable_media\_upload.py,1
bandit4mal,py3-googleapis-common-protos.json,D:\bandit\upstream-repos\py3-googleapis-common-protos\tests\unit\test_packaging.py,4
bandit4mal,py3-googleapis-common-protos.json,D:\bandit\upstream-repos\py3-googleapis-common-protos\owlbot.py,3
bandit4mal,py3-grpc-google-iam-v1.json,D:\bandit\upstream-repos\py3-grpc-google-iam-v1\owlbot.py,3
bandit4mal,py3-grpc-google-iam-v1.json,D:\bandit\upstream-repos\py3-grpc-google-iam-v1\tests\unit\test_packaging.py,3
bandit4mal,py3-gunicorn.json,D:\bandit\upstream-repos\py3-gunicorn\tests\test_config.py,87
bandit4mal,py3-gunicorn.json,D:\bandit\upstream-repos\py3-gunicorn\tests\test_http.py,61
bandit4mal,py3-gunicorn.json,D:\bandit\upstream-repos\py3-gunicorn\tests\test_ssl.py,34
bandit4mal,py3-gunicorn.json,D:\bandit\upstream-repos\py3-gunicorn\tests\test_statsd.py,15
bandit4mal,py3-gunicorn.json,D:\bandit\upstream-repos\py3-gunicorn\tests\test_util.py,15
bandit4mal,py3-gunicorn.json,D:\bandit\upstream-repos\py3-gunicorn\tests\test_logger.py,14
bandit4mal,py3-gunicorn.json,D:\bandit\upstream-repos\py3-gunicorn\tests\treq.py,14
bandit4mal,py3-gunicorn.json,D:\bandit\upstream-repos\py3-gunicorn\tests\test_arbiter.py,11
bandit4mal,py3-gunicorn.json,D:\bandit\upstream-repos\py3-gunicorn\tests\test_pidfile.py,6
bandit4mal,py3-gunicorn.json,D:\bandit\upstream-repos\py3-gunicorn\tests\test_systemd.py,6
bandit4mal,py3-gunicorn.json,D:\bandit\upstream-repos\py3-gunicorn\tests\test_sock.py,5
bandit4mal,py3-gunicorn.json,D:\bandit\upstream-repos\py3-gunicorn\docs\sitemap_gen.py,4
bandit4mal,py3-gunicorn.json,D:\bandit\upstream-repos\py3-gunicorn\examples\websocket\gevent_websocket.py,3
bandit4mal,py3-gunicorn.json,D:\bandit\upstream-repos\py3-gunicorn\examples\websocket\websocket.py,3
bandit4mal,py3-gunicorn.json,D:\bandit\upstream-repos\py3-gunicorn\gunicorn\arbiter.py,2
bandit4mal,py3-gunicorn.json,D:\bandit\upstream-repos\py3-gunicorn\examples\boot_fail.py,1
bandit4mal,py3-gunicorn.json,D:\bandit\upstream-repos\py3-gunicorn\examples\frameworks\django\testing\testing\apps\someapp\middleware.py,1
bandit4mal,py3-gunicorn.json,D:\bandit\upstream-repos\py3-gunicorn\examples\frameworks\django\testing\testing\settings.py,1
bandit4mal,py3-gunicorn.json,D:\bandit\upstream-repos\py3-gunicorn\examples\read_django_settings.py,1
bandit4mal,py3-gunicorn.json,D:\bandit\upstream-repos\py3-gunicorn\examples\when_ready.conf.py,1
bandit4mal,py3-gunicorn.json,D:\bandit\upstream-repos\py3-gunicorn\gunicorn\http\message.py,1
bandit4mal,py3-gunicorn.json,D:\bandit\upstream-repos\py3-gunicorn\gunicorn\pidfile.py,1
bandit4mal,py3-gunicorn.json,D:\bandit\upstream-repos\py3-gunicorn\gunicorn\util.py,1
bandit4mal,py3-gunicorn.json,D:\bandit\upstream-repos\py3-gunicorn\gunicorn\workers\base.py,1
bandit4mal,py3-gunicorn.json,D:\bandit\upstream-repos\py3-gunicorn\gunicorn\workers\ggevent.py,1
bandit4mal,py3-gunicorn.json,D:\bandit\upstream-repos\py3-gunicorn\gunicorn\workers\gtornado.py,1
bandit4mal,py3-gyp-next.json,D:\bandit\upstream-repos\py3-gyp-next\pylib\gyp\xcode_emulation.py,42
bandit4mal,py3-gyp-next.json,D:\bandit\upstream-repos\py3-gyp-next\pylib\gyp\generator\ninja.py,20
bandit4mal,py3-gyp-next.json,D:\bandit\upstream-repos\py3-gyp-next\pylib\gyp\generator\make.py,19
bandit4mal,py3-gyp-next.json,D:\bandit\upstream-repos\py3-gyp-next\pylib\gyp\common_test.py,14
bandit4mal,py3-gyp-next.json,D:\bandit\upstream-repos\py3-gyp-next\pylib\gyp\mac_tool.py,13
bandit4mal,py3-gyp-next.json,D:\bandit\upstream-repos\py3-gyp-next\pylib\gyp\win_tool.py,13
bandit4mal,py3-gyp-next.json,D:\bandit\upstream-repos\py3-gyp-next\pylib\gyp\generator\xcode.py,12
bandit4mal,py3-gyp-next.json,D:\bandit\upstream-repos\py3-gyp-next\pylib\gyp\input.py,12
bandit4mal,py3-gyp-next.json,D:\bandit\upstream-repos\py3-gyp-next\pylib\gyp\xcodeproj_file.py,12
bandit4mal,py3-gyp-next.json,D:\bandit\upstream-repos\py3-gyp-next\pylib\gyp\generator\android.py,9
bandit4mal,py3-gyp-next.json,D:\bandit\upstream-repos\py3-gyp-next\pylib\gyp\msvs_emulation.py,7
bandit4mal,py3-gyp-next.json,D:\bandit\upstream-repos\py3-gyp-next\pylib\gyp\MSVSVersion.py,6
bandit4mal,py3-gyp-next.json,D:\bandit\upstream-repos\py3-gyp-next\pylib\gyp\common.py,6
bandit4mal,py3-gyp-next.json,D:\bandit\upstream-repos\py3-gyp-next\pylib\gyp\generator\msvs.py,6
bandit4mal,py3-gyp-next.json,D:\bandit\upstream-repos\py3-gyp-next\gyp_main.py,5
bandit4mal,py3-gyp-next.json,D:\bandit\upstream-repos\py3-gyp-next\pylib\gyp\generator\eclipse.py,5
bandit4mal,py3-gyp-next.json,D:\bandit\upstream-repos\py3-gyp-next\pylib\gyp\generator\ninja_test.py,5
bandit4mal,py3-gyp-next.json,D:\bandit\upstream-repos\py3-gyp-next\tools\pretty_vcproj.py,5
bandit4mal,py3-gyp-next.json,D:\bandit\upstream-repos\py3-gyp-next\pylib\gyp\generator\cmake.py,3
bandit4mal,py3-gyp-next.json,D:\bandit\upstream-repos\py3-gyp-next\pylib\packaging\_musllinux.py,3
bandit4mal,py3-gyp-next.json,D:\bandit\upstream-repos\py3-gyp-next\pylib\packaging\_tokenizer.py,3
bandit4mal,py3-gyp-next.json,D:\bandit\upstream-repos\py3-gyp-next\pylib\packaging\markers.py,3
bandit4mal,py3-gyp-next.json,D:\bandit\upstream-repos\py3-gyp-next\pylib\gyp\flock_tool.py,2
bandit4mal,py3-gyp-next.json,D:\bandit\upstream-repos\py3-gyp-next\pylib\gyp\generator\analyzer.py,2
bandit4mal,py3-gyp-next.json,D:\bandit\upstream-repos\py3-gyp-next\pylib\packaging\tags.py,2
bandit4mal,py3-gyp-next.json,D:\bandit\upstream-repos\py3-gyp-next\test_gyp.py,2
bandit4mal,py3-gyp-next.json,D:\bandit\upstream-repos\py3-gyp-next\pylib\gyp\MSVSNew.py,1
bandit4mal,py3-gyp-next.json,D:\bandit\upstream-repos\py3-gyp-next\pylib\gyp\__init__.py,1
bandit4mal,py3-gyp-next.json,D:\bandit\upstream-repos\py3-gyp-next\pylib\gyp\ninja_syntax.py,1
bandit4mal,py3-gyp-next.json,D:\bandit\upstream-repos\py3-gyp-next\pylib\gyp\xcode_ninja.py,1
bandit4mal,py3-gyp-next.json,D:\bandit\upstream-repos\py3-gyp-next\pylib\gyp\xml_fix.py,1
bandit4mal,py3-gyp-next.json,D:\bandit\upstream-repos\py3-gyp-next\pylib\packaging\_manylinux.py,1
