package_name,version,epoch,repository
parseable,1.5.4,0,https://github.com/parseablehq/parseable
parted,3.6,1,https://git.savannah.gnu.org/git/parted.git
patchelf,0.18.0,0,https://github.com/NixOS/patchelf
patroni,4.0.2,0,https://github.com/zalando/patroni
paxmark,0.1.0,1,https://github.com/edera-dev/paxmark
pax-utils,1.3.7,2,git://anongit.gentoo.org/proj/pax-utils.git
pciutils,3.10.0,1,https://github.com/pciutils/pciutils
pcre2,10.44,1,https://github.com/PCRE2Project/pcre2.git
pdftk,3.3.3,0,https://gitlab.com/pdftk-java/pdftk
percona-server-8.4,8.4.0,0,https://github.com/percona/percona-server
perl-clone,0.47,0,https://github.com/garu/Clone.git
perl-dbi,1.645,0,https://github.com/perl5-dbi/dbi
perl-encode-locale,1.05,3,https://github.com/gisle/encode-locale.git
perl-html-parser,3.83,0,https://github.com/libwww-perl/HTML-Parser.git
perl-html-tagset,3.24,2,https://github.com/libwww-perl/HTML-Tagset.git
perl-http-date,6.06,3,https://github.com/libwww-perl/HTTP-Date.git
perl-http-message,6.46,2,https://github.com/libwww-perl/HTTP-Message.git
perl-net-http,6.23,3,https://github.com/libwww-perl/Net-HTTP.git
perl-template-toolkit,3.102,0,https://github.com/abw/Template2.git
perl-www-robotrules,6.02,4,https://github.com/gisle/www-robotrules.git
perl,5.40.0,3,https://github.com/Perl/perl5.git
petname,2.11,10,https://github.com/dustinkirkland/golang-petname
pgaudit-16,16,3,https://github.com/pgaudit/pgaudit.git
pgcat,1.2.0,0,https://github.com/postgresml/pgcat
pg-failover-slots-16,1.1.0,0,https://github.com/EnterpriseDB/pg_failover_slots
pgvector-16,0.7.4,0,https://github.com/pgvector/pgvector
php-8.1-amqp,2.1.2,1,https://github.com/php-amqp/php-amqp
php-8.1-apcu,5.1.24,0,https://github.com/krakjoe/apcu
php-8.1-ddtrace,1.3.2,0,https://github.com/DataDog/dd-trace-php
php-8.1-decimal,1.5.0,0,https://github.com/php-decimal/ext-decimal
php-8.1-ds,1.5.0,0,https://github.com/php-ds/ext-ds
php-8.1-excimer,1.2.2,0,https://github.com/wikimedia/mediawiki-php-excimer
php-8.1-grpc,1.66.2,0,https://github.com/grpc/grpc
php-8.1-igbinary,3.2.16,0,https://github.com/igbinary/igbinary
php-8.1-imagick,3.7.0,1,https://github.com/Imagick/imagick
php-8.1-memcached,3.2.0,1,https://github.com/php-memcached-dev/php-memcached
php-8.1-msgpack,3.0.0,0,https://github.com/msgpack/msgpack-php
php-8.1-opentelemetry,1.1.0,0,https://github.com/open-telemetry/opentelemetry-php-instrumentation
php-8.1-pdo_snowflake,3.0.2,1,https://github.com/snowflakedb/pdo_snowflake
php-8.1-redis,6.1.0,0,https://github.com/phpredis/phpredis
php-8.1-ssh2,1.4.1,0,https://github.com/php/pecl-networking-ssh2
php-8.1-swoole,5.1.4,0,https://github.com/swoole/swoole-src
php-8.1-xdebug,3.3.2,0,https://github.com/xdebug/xdebug
php-8.1,8.1.29,5,https://github.com/php/php-src
php-8.1-zstd,0.13.3,0,https://github.com/kjdev/php-ext-zstd
php-8.2-amqp,2.1.2,1,https://github.com/php-amqp/php-amqp
php-8.2-apcu,5.1.24,0,https://github.com/krakjoe/apcu
php-8.2-ddtrace,1.3.2,0,https://github.com/DataDog/dd-trace-php
php-8.2-decimal,1.5.0,0,https://github.com/php-decimal/ext-decimal
php-8.2-ds,1.5.0,0,https://github.com/php-ds/ext-ds
php-8.2-excimer,1.2.2,0,https://github.com/wikimedia/mediawiki-php-excimer
php-8.2-grpc,1.66.2,0,https://github.com/grpc/grpc
php-8.2-igbinary,3.2.16,0,https://github.com/igbinary/igbinary
php-8.2-imagick,3.7.0,1,https://github.com/Imagick/imagick
php-8.2-memcached,3.2.0,1,https://github.com/php-memcached-dev/php-memcached
php-8.2-msgpack,3.0.0,0,https://github.com/msgpack/msgpack-php
php-8.2-opentelemetry,1.1.0,0,https://github.com/open-telemetry/opentelemetry-php-instrumentation
php-8.2-pdo_snowflake,3.0.2,1,https://github.com/snowflakedb/pdo_snowflake
php-8.2-redis,6.1.0,0,https://github.com/phpredis/phpredis
php-8.2-ssh2,1.4.1,0,https://github.com/php/pecl-networking-ssh2
php-8.2-swoole,5.1.4,0,https://github.com/swoole/swoole-src
php-8.2-xdebug,3.3.2,0,https://github.com/xdebug/xdebug
php-8.2,8.2.24,0,https://github.com/php/php-src
php-8.2-zstd,0.13.3,0,https://github.com/kjdev/php-ext-zstd
php-8.3-amqp,2.1.2,1,https://github.com/php-amqp/php-amqp
php-8.3-apcu,5.1.24,0,https://github.com/krakjoe/apcu
php-8.3-ddtrace,1.3.2,0,https://github.com/DataDog/dd-trace-php
php-8.3-decimal,1.5.0,0,https://github.com/php-decimal/ext-decimal
php-8.3-ds,1.5.0,0,https://github.com/php-ds/ext-ds
php-8.3-excimer,1.2.2,0,https://github.com/wikimedia/mediawiki-php-excimer
php-8.3-grpc,1.66.2,0,https://github.com/grpc/grpc
php-8.3-igbinary,3.2.16,0,https://github.com/igbinary/igbinary
php-8.3-imagick,3.7.0,1,https://github.com/Imagick/imagick
php-8.3-memcached,3.2.0,1,https://github.com/php-memcached-dev/php-memcached
php-8.3-msgpack,3.0.0,0,https://github.com/msgpack/msgpack-php
php-8.3-opentelemetry,1.1.0,0,https://github.com/open-telemetry/opentelemetry-php-instrumentation
php-8.3-redis,6.1.0,1,https://github.com/phpredis/phpredis
php-8.3-ssh2,1.4.1,0,https://github.com/php/pecl-networking-ssh2
php-8.3-swoole,5.1.4,0,https://github.com/swoole/swoole-src
php-8.3-xdebug,3.3.2,0,https://github.com/xdebug/xdebug
php-8.3,8.3.12,0,https://github.com/php/php-src
php-8.3-zstd,0.13.3,0,https://github.com/kjdev/php-ext-zstd
php-fpm_exporter,2.2.0,9,https://github.com/hipages/php-fpm_exporter
pixi,0.31.0,0,https://github.com/prefix-dev/pixi
pkcs11-helper,1.30.0,1,https://github.com/OpenSC/pkcs11-helper
pkgconf,2.3.0,1,https://github.com/pkgconf/pkgconf
plog,1.1.10,1,https://github.com/SergiusTheBest/plog
pluto,5.20.3,0,https://github.com/FairwindsOps/pluto
pnpm,9.12.1,0,https://github.com/pnpm/pnpm
podman,5.2.3,1,https://github.com/containers/podman
policy-controller,0.9.0,10,https://github.com/sigstore/policy-controller
pombump,0.0.13,2,https://github.com/chainguard-dev/pombump.git
poppler,24.09.0,0,https://gitlab.freedesktop.org/poppler/poppler.git
portaudio,19.7.0,0,https://github.com/PortAudio/portaudio
postgres-operator,1.13.0,2,https://github.com/zalando/postgres-operator.git
postgresql-16,16.4,3,https://github.com/postgres/postgres
postgresql-17,17,0,https://github.com/postgres/postgres
powershell,7.4.1,0,https://github.com/powershell/powershell
powertop,2.15,0,https://github.com/fenrus75/powertop
prism,5.11.2,0,https://github.com/stoplightio/prism
proj,9.5.0,1,https://github.com/OSGeo/PROJ
prometheus-2.54,2.54.1,1,https://github.com/prometheus/prometheus
prometheus-adapter,0.12.0,3,https://github.com/kubernetes-sigs/prometheus-adapter
prometheus-alertmanager,0.27.0,10,https://github.com/prometheus/alertmanager
prometheus-beat-exporter,0.4.0,7,https://github.com/trustpilot/beat-exporter
prometheus-bind-exporter,0.7.0,13,https://github.com/prometheus-community/bind_exporter
prometheus-blackbox-exporter,0.25.0,7,https://github.com/prometheus/blackbox_exporter
prometheus-elasticsearch-exporter,1.8.0,0,https://github.com/prometheus-community/elasticsearch_exporter
prometheus-exporter-plugin-for-opensearch,2.17.1.0,0,https://github.com/Aiven-Open/prometheus-exporter-plugin-for-opensearch
prometheus-jmx-exporter,1.0.1,0,https://github.com/prometheus/jmx_exporter
prometheus-mongodb-exporter,0.41.1,0,https://github.com/percona/mongodb_exporter
prometheus-mysqld-exporter,0.15.1,10,https://github.com/prometheus/mysqld_exporter
prometheus-nats-exporter,0.15.0,4,https://github.com/nats-io/prometheus-nats-exporter
prometheus-node-exporter,1.8.2,2,https://github.com/prometheus/node_exporter
prometheus-operator,0.77.1,0,https://github.com/prometheus-operator/prometheus-operator.git
prometheus-postgres-exporter,0.15.0,12,https://github.com/prometheus-community/postgres_exporter
prometheus-pushgateway,1.10.0,0,https://github.com/prometheus/pushgateway
prometheus-redis-exporter,1.63.0,0,https://github.com/oliver006/redis_exporter
prometheus-stackdriver-exporter,0.16.0,1,https://github.com/prometheus-community/stackdriver_exporter
prometheus-statsd-exporter,0.27.2,0,https://github.com/prometheus/statsd_exporter
protobuf-c,1.5.0,9,https://github.com/protobuf-c/protobuf-c.git
protobuf,3.27.4,0,https://github.com/protocolbuffers/protobuf
protoc-gen-go-grpc,1.5.1,1,https://github.com/grpc/grpc-go
protoc-gen-go,1.35.1,0,https://github.com/protocolbuffers/protobuf-go
proxysql,2.7.1,0,https://github.com/sysown/proxysql
prrte,3.0.6,0,https://github.com/openpmix/prrte
pstack,2.8.2,1,https://github.com/peadar/pstack
pulumi-kubernetes-operator,1.16.0,1,https://github.com/pulumi/pulumi-kubernetes-operator.git
pulumi-language-dotnet,3.68.0,0,https://github.com/pulumi/pulumi-dotnet.git
pulumi-language-java,0.16.1,0,https://github.com/pulumi/pulumi-java.git
pulumi-language-yaml,1.10.3,0,https://github.com/pulumi/pulumi-yaml.git
pulumi-watch,0.1.5,6,https://github.com/pulumi/watchutil-rs.git
pulumi,3.135.1,0,https://github.com/pulumi/pulumi.git
pwgen,2.08,5,https://github.com/tytso/pwgen
py3.10-tensorflow-core,2.17.0,0,https://github.com/tensorflow/tensorflow
py3-absl-py,2.1.0,1,https://github.com/abseil/abseil-py/
py3-agate,1.12.0,0,https://github.com/wireservice/agate
py3-aiohappyeyeballs,2.4.3,0,https://github.com/aio-libs/aiohappyeyeballs
py3-aiohttp,3.10.9,0,https://github.com/aio-libs/aiohttp/
py3-alabaster,1.0.0,0,https://github.com/bitprophet/alabaster
py3-alembic,1.11.3,4,https://github.com/sqlalchemy/alembic
py3-annotated-types,0.7.0,2,https://github.com/annotated-types/annotated-types
py3-antlr4-python3-runtime,4.13.2,1,https://github.com/antlr/antlr4
py3-anyio,4.6.0,2,https://github.com/agronholm/anyio
py3-appnope,0.1.4,0,https://github.com/minrk/appnope
py3-archspec,0.2.4,1,https://github.com/archspec/archspec
py3-argcomplete,3.5.1,0,https://github.com/kislyuk/argcomplete
py3-argon2-cffi-bindings,21.2.0,2,https://github.com/hynek/argon2-cffi-bindings
py3-asgiref,3.8.1,0,https://github.com/django/asgiref
py3-asn1crypto,1.5.1,0,https://github.com/wbond/asn1crypto
py3-asn1-modules,0.4.1,0,https://github.com/pyasn1/pyasn1-modules
py3-astroid,3.3.5,0,https://github.com/pylint-dev/astroid
py3-asttokens,2.4.1,1,https://github.com/gristlabs/asttokens
py3-astunparse,1.6.3,4,https://github.com/simonpercivall/astunparse
py3-async-generator,1.1,1,https://github.com/python-trio/async_generator
py3-async-lru,2.0.4,2,https://github.com/aio-libs/async-lru
py3-attrs,24.2.0,2,https://github.com/python-attrs/attrs.git
py3-awscrt,0.22.0,0,https://github.com/awslabs/aws-crt-python
py3-awslambdaric,2.2.1,1,https://github.com/aws/aws-lambda-python-runtime-interface-client
py3-azure-core,1.31.0,0,https://github.com/Azure/azure-sdk-for-python
py3-azure-identity,1.18.0,0,https://github.com/Azure/azure-sdk-for-python
py3-azure-storage-blob,12.23.1,0,https://github.com/Azure/azure-sdk-for-python
py3-backcall,0.2.0,2,https://github.com/takluyver/backcall
py3-backports.tarfile,1.2.0,1,https://github.com/jaraco/backports.tarfile
py3-bcrypt,4.2.0,0,https://github.com/pyca/bcrypt
py3-beartype,0.19.0,0,https://github.com/beartype/beartype
py3-beniget,0.4.2,1,https://github.com/serge-sans-paille/beniget
py3-bleach,6.1.0,2,https://github.com/mozilla/bleach
py3-blinker,1.8.2,0,https://github.com/pallets-eco/blinker/
py3-boltons,24.0.0,0,https://github.com/mahmoud/boltons
py3-boolean.py,4,1,https://github.com/bastikr/boolean.py
py3-bracex,2.5,0,https://github.com/facelessuser/bracex
py3-build,1.2.2,1,https://github.com/pypa/build
py3-cachecontrol,0.14.0,3,https://github.com/psf/cachecontrol
py3-cached-property,1.5.2,2,https://github.com/pydanny/cached-property
py3-cachetools,5.5.0,0,https://github.com/tkem/cachetools/
py3-cairo,1.27.0,0,https://github.com/pygobject/pycairo
py3-calver,2022.6.26,3,https://github.com/di/calver.git
py3-canonicaljson,2.0.0,0,https://github.com/matrix-org/python-canonicaljson
py3-cassandra-driver,3.29.2,2,https://github.com/datastax/python-driver
py3-cassandra-medusa,0.22.3,0,https://github.com/thelastpickle/cassandra-medusa
py3-certifi,2024.08.30,1,https://github.com/certifi/python-certifi.git
py3-cffi,1.17.1,2,https://github.com/python-cffi/cffi
py3-chardet,5.2.0,2,https://github.com/chardet/chardet
py3-charset-normalizer,3.3.2,7,https://github.com/jawah/charset_normalizer.git
py3-cleo,2.1.0,4,https://github.com/python-poetry/cleo
py3-click-aliases,1.0.4,0,https://github.com/click-contrib/click-aliases
py3-click-option-group,0.5.6,2,https://github.com/click-contrib/click-option-group
py3-click,8.1.7,5,https://github.com/pallets/click
py3-cli-helpers,2.3.1,0,https://github.com/dbcli/cli_helpers
py3-cloudpickle,3.0.0,4,https://github.com/cloudpipe/cloudpickle
py3-cmaes,0.11.1,0,https://github.com/CyberAgentAILab/cmaes
py3-codespell,2.3.0,0,https://github.com/codespell-project/codespell
py3-colorama,0.4.6,7,https://github.com/tartley/colorama
py3-colorlog,6.8.2,0,https://github.com/borntyping/python-colorlog
py3-commonmark,0.9.1,0,https://github.com/rtfd/commonmark.py
py3-comm,0.2.2,0,https://github.com/ipython/comm
py3-conda-libmamba-solver,24.9.0,0,https://github.com/conda/conda-libmamba-solver
py3-conda-package-handling,2.3.0,0,https://github.com/conda/conda-package-handling
py3-conda-package-streaming,0.10.0,0,https://github.com/conda/conda-package-streaming
py3-configargparse,1.7,0,https://github.com/bw2/ConfigArgParse
py3-configobj,5.0.9,0,https://github.com/DiffSK/configobj
py3-contourpy,1.3.0,0,https://github.com/contourpy/contourpy
py3-cppy,1.2.1,2,https://github.com/nucleic/cppy
py3-crashtest,0.4.1,4,https://github.com/sdispater/crashtest
py3-cryptography,43.0.1,3,https://github.com/pyca/cryptography/
py3-cycler,0.12.1,1,https://github.com/matplotlib/cycler
py3-debugpy,1.8.6,0,https://github.com/microsoft/debugpy
py3-decorator,5.1.1,5,https://github.com/micheles/decorator
py3-defusedxml,0.7.1,2,https://github.com/tiran/defusedxml
py3-deprecated,1.2.14,2,https://github.com/tantale/deprecated
py3-deprecation,2.1.0,3,https://github.com/briancurtin/deprecation
py3-dill,0.3.9,1,https://github.com/uqfoundation/dill
py3-distlib,0.3.8,5,https://github.com/pypa/distlib
py3-django,5.1.1,0,https://github.com/django/django
py3-docker-squash,1.2.1,0,https://github.com/goldmann/docker-squash
py3-docker,7.1.0,1,https://github.com/docker/docker-py
py3-dulwich,0.22.1,4,https://github.com/jelmer/dulwich
py3-durationpy,0.9,0,https://github.com/icholy/durationpy.git
py3-editables,0.5,2,https://github.com/pfmoore/editables
py3-elfdeps,0.2.0,0,https://github.com/python-wheel-build/elfdeps
py3-entrypoints,0.4,2,https://github.com/takluyver/entrypoints
py3-escapism,1.0.1,0,https://github.com/minrk/escapism
py3-exceptiongroup,1.2.2,2,https://github.com/agronholm/exceptiongroup
py3-executing,2.1.0,0,https://github.com/alexmojaki/executing
py3-expandvars,0.12.0,1,https://github.com/sayanarijit/expandvars
py3-extras,1.0.0,0,https://github.com/testing-cabal/extras
py3-fabric,3.2.2,2,https://github.com/fabric/fabric
py3-face,22.0.0,2,https://github.com/mahmoud/face
py3-fastavro,1.9.7,0,https://github.com/fastavro/fastavro
py3-fastbencode,0.3.1,0,https://github.com/breezy-team/fastbencode
py3-fasteners,0.19,1,https://github.com/harlowja/fasteners
py3-fastjsonschema,2.20.0,0,https://github.com/horejsek/python-fastjsonschema
py3-filelock,3.16.1,1,https://github.com/benediktschmitt/py-filelock
py3-flask-cors,5.0.0,0,https://github.com/corydolphin/flask-cors
py3-flit-scm,1.7.0,2,https://gitlab.com/WillDaSilva/flit_scm.git
py3-fonttools,4.54.1,0,https://github.com/fonttools/fonttools
py3-forestci,0.7,0,https://github.com/scikit-learn-contrib/forest-confidence-interval
py3-fromager,0.31.4,0,https://github.com/python-wheel-build/fromager
py3-fsspec,2024.9.0,1,https://github.com/fsspec/filesystem_spec
py3-future,1.0.0,0,https://github.com/PythonCharmers/python-future
py3-gast,0.6.0,2,https://github.com/serge-sans-paille/gast
py3-gcloud-aio-auth,5.3.2,1,https://github.com/talkiq/gcloud-aio
py3-gcloud-aio-storage,9.3.0,1,https://github.com/talkiq/gcloud-aio
py3-gcovr,7.2,1,https://github.com/gcovr/gcovr
py3-gcsfs,2024.9.0,0,https://github.com/fsspec/gcsfs
py3-git-filter-repo,2.45.0,0,https://github.com/newren/git-filter-repo
py3-google-api-core,2.20.0,0,https://github.com/googleapis/python-api-core
py3-google-api-python-client,2.147.0,0,https://github.com/googleapis/google-api-python-client
py3-googleapis-common-protos,1.65.0,0,https://github.com/googleapis/python-api-common-protos
py3-google-apitools,0.5.33,2,https://github.com/google/apitools
py3-google-auth-httplib2,0.2.0,2,https://github.com/GoogleCloudPlatform/google-auth-library-python-httplib2
py3-google-auth-oauthlib,1.2.1,0,https://github.com/GoogleCloudPlatform/google-auth-library-python-oauthlib
py3-google-auth,2.35.0,0,https://github.com/googleapis/google-auth-library-python
py3-google-cloud-bigquery-storage,2.26.0,0,https://github.com/googleapis/python-bigquery-storage
py3-google-cloud-bigquery,3.26.0,0,https://github.com/googleapis/python-bigquery
py3-google-cloud-bigtable,2.26.0,0,https://github.com/googleapis/python-bigtable
py3-google-cloud-core,2.4.1,1,https://github.com/googleapis/python-cloud-core
py3-google-cloud-datastore,2.20.1,0,https://github.com/googleapis/python-datastore
py3-google-cloud-dlp,3.12.3,2,https://github.com/googleapis/python-dlp
py3-google-cloud-language,2.14.0,0,https://github.com/googleapis/google-cloud-python
py3-google-cloud-pubsub,2.25.2,0,https://github.com/googleapis/python-pubsub
py3-google-cloud-recommendations-ai,0.10.12,0,https://github.com/googleapis/google-cloud-python
py3-google-cloud-spanner,3.49.1,0,https://github.com/googleapis/python-spanner
py3-google-cloud-storage,2.18.2,0,https://github.com/googleapis/python-storage
py3-google-cloud-videointelligence,2.11.4,2,https://github.com/googleapis/python-videointelligence
py3-google-cloud-vision,3.4.5,1,https://github.com/googleapis/python-vision
py3-google-crc32c,1.6.0,0,https://github.com/googleapis/python-crc32c
py3-google-pasta,0.2.0,2,https://github.com/google/pasta
py3-google-resumable-media,2.7.2,0,https://github.com/googleapis/google-resumable-media-python
py3-grpc-google-iam-v1,0.13.1,0,https://github.com/googleapis/python-grpc-google-iam-v1
py3-grpcio-tools,1.66.2,0,https://github.com/grpc/grpc
py3-gunicorn,23.0.0,0,https://github.com/benoitc/gunicorn
py3-gyp-next,0.18.2,0,https://github.com/nodejs/gyp-next
py3-h11,0.14.0,5,https://github.com/python-hyper/h11
py3-h5py,3.12.1,2,https://github.com/h5py/h5py
py3-hatch-fancy-pypi-readme,24.1.0,1,https://github.com/hynek/hatch-fancy-pypi-readme
py3-hatch-jupyter-builder,0.9.1,0,https://github.com/jupyterlab/hatch-jupyter-builder
py3-hatchling,1.25.0,3,https://github.com/pypa/hatch
py3-hatch-nodejs-version,0.3.2,0,https://github.com/agoose77/hatch-nodejs-version
py3-hatch-vcs,0.4.0,1,https://github.com/ofek/hatch-vcs
py3-hatch,1.12.0,0,https://github.com/pypa/hatch
py3-hologram,0.0.16,1,https://github.com/fishtown-analytics/hologram
py3-html5lib,1.1,3,https://github.com/html5lib/html5lib-python
py3-httpcore,1.0.6,0,https://github.com/encode/httpcore
py3-httplib2,0.22.0,1,https://github.com/httplib2/httplib2
py3-httpx,0.27.2,1,https://github.com/encode/httpx
py3-huggingface-hub,0.25.1,1,https://github.com/huggingface/huggingface_hub
py3-humanfriendly,10.0',5,https://github.com/xolox/python-humanfriendly
py3-hyperlink,21.0.0,2,https://github.com/python-hyper/hyperlink
py3-hyperopt,0.2.7,2,https://github.com/hyperopt/hyperopt
py3-idna,3.10',1,https://github.com/kjd/idna.git
py3-imagesize,1.4.1,1,https://github.com/shibukawa/imagesize_py
py3-importlib-metadata,8.5.0,1,https://github.com/python/importlib_metadata
py3-importlib-resources,6.4.5,1,https://github.com/python/importlib_resources
py3-influxdb-client,1.46.0,0,https://github.com/influxdata/influxdb-client-python.git
py3-iniconfig,2.0.0,4,https://github.com/pytest-dev/iniconfig
py3-installer,0.7.0,9,https://github.com/pypa/installer.git
py3-invoke,2.2.0,1,https://github.com/pyinvoke/invoke
py3-ipaddress,1.0.23,2,https://github.com/phihag/ipaddress
py3-ipython,8.16.0,1,https://github.com/ipython/ipython
py3-isodate,0.6.1,2,https://github.com/gweis/isodate
py3-isort,5.13.2,0,https://github.com/PyCQA/isort
py3-itables,2.2.2,0,https://github.com/mwouts/itables
py3-jaraco.classes,3.4.0,4,https://github.com/jaraco/jaraco.classes
py3-jaraco.context,6.0.1,1,https://github.com/jaraco/jaraco.context
py3-jaraco.functools,4.1.0,1,https://github.com/jaraco/jaraco.functools
py3-javaproperties,0.8.1,1,https://github.com/jwodder/javaproperties
py3-jedi,0.19.1,1,https://github.com/davidhalter/jedi
py3-jeepney,0.8.0,6,https://gitlab.com/takluyver/jeepney
py3-jiter,0.6.0,0,https://github.com/pydantic/jiter.git
py3-joblib,1.4.2,2,https://github.com/joblib/joblib
py3-json5,0.9.25,0,https://github.com/dpranke/pyjson5
py3-jsondiff,2.2.1,0,https://github.com/xlwings/jsondiff
py3-jsonschema-specifications,2023.12.1,3,https://github.com/python-jsonschema/jsonschema-specifications
py3-jsonschema,4.23.0,3,https://github.com/python-jsonschema/jsonschema
py3-jupyter-client,8.6.3,0,https://github.com/jupyter/jupyter_client
py3-jupyter-core,5.7.2,0,https://github.com/jupyter/jupyter_core
py3-jupyterhub-firstuseauthenticator,1.1.0,0,https://github.com/jupyterhub/firstuseauthenticator
py3-jupyterhub-idle-culler,1.4.0,0,https://github.com/jupyterhub/jupyterhub-idle-culler
py3-jupyterhub-kubespawner,6.2.0,1,https://github.com/jupyterhub/kubespawner
py3-jupyterhub-ldapauthenticator,1.3.2,0,https://github.com/jupyterhub/ldapauthenticator
py3-jupyterhub-ltiauthenticator,1.6.2,0,https://github.com/jupyterhub/ltiauthenticator
py3-jupyterhub-nativeauthenticator,1.3.0,0,https://github.com/jupyterhub/nativeauthenticator
py3-jupyterhub-tmpauthenticator,1.0.0,0,https://github.com/jupyterhub/tmpauthenticator
py3-jupyterhub,5.2.0,0,https://github.com/jupyterhub/jupyterhub
py3-jupyterlab-server,2.27.3,0,https://github.com/jupyterlab/jupyterlab_server
py3-jupyter-packaging,0.12.3,2,https://github.com/jupyter/jupyter-packaging
py3-jupyter-server,2.14.2,0,https://github.com/jupyter-server/jupyter_server
py3-jwcrypto,1.5.6,1,https://github.com/latchset/jwcrypto
py3-keyring,25.4.1,2,https://github.com/jaraco/keyring
py3-kiwisolver,1.4.6,0,https://github.com/nucleic/kiwi
py3-knack,0.12.0,0,https://github.com/microsoft/knack
py3-kubernetes-asyncio,31.1.0,0,https://github.com/tomplus/kubernetes_asyncio
py3-kubernetes,31.0.0,0,https://github.com/kubernetes-client/python
py3-ldap3,2.9.1,0,https://github.com/cannatag/ldap3
py3-leather,0.4.0,1,https://github.com/wireservice/leather
py3-libclang,18.1.1,0,https://github.com/sighingnow/libclang
py3-libcst,1.4.0,0,https://github.com/Instagram/LibCST
py3-license-expression,30.3.1,0,https://github.com/nexB/license-expression
py3-logbook,1.7.0,2,https://github.com/getlogbook/logbook
py3-logfmter,0.0.8,0,https://github.com/jteppinette/python-logfmter
py3-lru-dict,1.3.0,1,https://github.com/amitdev/lru-dict
py3-lxml,5.3.0,0,https://github.com/lxml/lxml
py3-magic,0.4.27,7,https://github.com/ahupp/python-magic
py3-markdown-it-py,3.0.0,4,https://github.com/executablebooks/markdown-it-py
py3-markdown,3.7,0,https://github.com/Python-Markdown/markdown
py3-mashumaro,3.13.1,0,https://github.com/Fatal1ty/mashumaro
py3-matplotlib-inline,0.1.7,0,https://github.com/ipython/matplotlib-inline
py3-matplotlib,3.9.2,0,https://github.com/matplotlib/matplotlib
py3-maturin,1.7.4,1,https://github.com/pyo3/maturin
py3-mdit-py-plugins,0.4.2,0,https://github.com/executablebooks/mdit-py-plugins
py3-mdurl,0.1.2,5,https://github.com/executablebooks/mdurl
py3-meson-python,0.16.0,2,https://github.com/mesonbuild/meson-python
py3-minimal-snowplow-tracker,1.0.3,0,https://github.com/snowplow/snowplow-python-tracker
py3-mistune,3.0.2,2,https://github.com/lepture/mistune
py3-ml-metadata,1.15.0,0,https://github.com/google/ml-metadata
py3-mock,5.1.0,1,https://github.com/testing-cabal/mock
py3-more-itertools,10.5.0,1,https://github.com/more-itertools/more-itertools.git
py3-mpmath,1.3.0,4,https://github.com/mpmath/mpmath
py3-msal,1.31.0,0,https://github.com/AzureAD/microsoft-authentication-library-for-python
py3-msgpack,1.0.8,3,https://github.com/msgpack/msgpack-python
py3-multidict,6.1.0,2,https://github.com/aio-libs/multidict.git
py3-mypy-extensions,1.0.0,5,https://github.com/python/mypy_extensions
py3-nbclient,0.10.0,0,https://github.com/jupyter/nbclient
py3-nest-asyncio,1.6.0,4,https://github.com/erdewit/nest_asyncio
py3-networkx,3.3',3,https://github.com/networkx/networkx
py3-nltk,3.9.1,1,https://github.com/nltk/nltk
py3-ntia-conformance-checker,3.0.1,0,https://github.com/spdx/ntia-conformance-checker
py3-nullauthenticator,1.0.0,0,https://github.com/jupyterhub/nullauthenticator
py3-numpy,1.26.4,6,https://github.com/numpy/numpy
py3-oauth2client,4.1.3,2,https://github.com/google/oauth2client
py3-oauthenticator,17.0.0,0,https://github.com/jupyterhub/oauthenticator
py3-oauthlib,3.2.2,3,https://github.com/oauthlib/oauthlib
py3-objsize,0.7.0,1,https://github.com/liran-funaro/objsize
py3-onetimepass,1.0.1,0,https://github.com/tadeck/onetimepass
py3-openai,1.51.0,1,https://github.com/openai/openai-python.git
py3-opt-einsum,3.4.0,0,https://github.com/dgasmith/opt_einsum
py3-optuna,4.0.0,0,https://github.com/optuna/optuna
py3-orjson,3.10.7,2,https://github.com/ijl/orjson
py3-oscrypto,1.3.0,0,https://github.com/wbond/oscrypto
py3-outcome,1.3.0,1,https://github.com/python-trio/outcome
py3-overrides,7.7.0,0,https://github.com/mkorpela/overrides
py3-packaging,24.1',3,https://github.com/pypa/packaging.git
py3-pamela,1.2.0,0,https://github.com/minrk/pamela
py3-pandas,2.2.3,3,https://github.com/pandas-dev/pandas
py3-pandocfilters,1.5.1,0,https://github.com/jgm/pandocfilters
py3-paramiko,3.5.0,0,https://github.com/paramiko/paramiko
py3-parsedatetime,2.6,2,https://github.com/bear/parsedatetime
py3-parso,0.8.4,0,https://github.com/davidhalter/parso
py3-pathlib2,2.3.7,2,https://github.com/jazzband/pathlib2
py3-peewee,3.17.6,0,https://github.com/coleifer/peewee
py3-pendulum,3.0.0,2,https://github.com/sdispater/pendulum
py3-pexpect,4.8.0,6,https://github.com/pexpect/pexpect
py3-pgcli,4.1.0,0,https://github.com/dbcli/pgcli
py3-pgspecial,2.1.2,0,https://github.com/dbcli/pgspecial
py3-pickleshare,0.7.5,1,https://github.com/pickleshare/pickleshare
py3-pillow,10.4.0,2,https://github.com/python-pillow/Pillow
py3-pipenv,2024.1.0,1,https://github.com/pypa/pipenv
py3-pip-tools,7.4.1,0,https://github.com/jazzband/pip-tools
py3-pip,24.2,4,https://github.com/pypa/pip
py3-platformdirs,4.3.6,1,https://github.com/platformdirs/platformdirs
